bleu,x,y,z
0.03241566973550107,"the push comes as the country ' s highway trust fund , financed with taxes americans pay at the gas pump , is broke .","इसे देश के राजमार्ग के रूप में परिभाषित किया जाता है , जिसे गैस पंप पर वित्त पोषित किया जाता है , वित्त पोषित कर दिया जाता है ।","ऐसा होने का मुख्य कारण यह है कि देश का हाईवे ट्रस्ट फ़ंड लगभग दिवालिया हो गया है , जिसका वित्त - पोषण अमेरिकी नागरिकों द्वारा गैस पम्प पर किए जाने वाले करों के भुगतान से होता है ।"
0.04065425428798724,americans don ' t buy as much gas as they used to .,स्मोनेवाला गैस खरीद नहीं कर पाते हैं क्योंकि वे इस्तेमाल करते हैं ।,अमेरिकी लोग अब पहले जितनी गैस नहीं खरीदते ।
0.038902180856807286,cars get many more miles to the gallon .,कार कई मील के लिए होते हैं ।,अब एक गैलन गैस में कार पहले से अधिक मील चलती है ।
0.2669741195693387,"the federal tax itself , 18 . 4 cents per gallon , hasn ' t gone up in 20 years .","संघीय कर स्वयं कर , 18 . 4 सेंट प्रति गैलन , जो 20 वर्ष तक न हो ।","फेडरल टैक्स में पिछले 20 वर्षों में कोई बढ़ोतरी नहीं हुई , जो 18 . 4 सेंट प्रति गैलन है ।"
0.04288074334657598,politicians are loath to raise the tax even one penny when gas prices are high .,जब गैस कीमतों की कीमतें अधिक हो तब भी कर सकते हैं ।,गैस के उच्च मूल्य होने के कारण राजनेता टैक्स में एक पैसा भी वृद्धि करने से परहेज करते हैं ।
0.06892964965915206,""" the gas tax is just not sustainable , "" said lee munnich , a transportation policy expert at the university of minnesota .","' गैस कर ' ' यह कर रहा है , "" एनाजर के अपहरण का एक विशेषज्ञ भाग है ।","मिनेसोटा विश्वविद्यालय में परिवहन नीति विशेषज्ञ ली मुनिख कहते हैं , "" गैस कर बिल्कुल संवहनीय नहीं है । """
0.1642817227606757,his state recently put tracking devices on 500 cars to test out a pay - by - mile system .,अपनी राज्य हाल ही में 500 कारों के साथ - साथ अपनी यात्रा कर रहे हैं ।,उनके राज्य ने प्रति - मील भुगतान प्रणाली का परीक्षण करने के लिए हाल ही में 500 कारों में ट्रैकिंग डिवाइस लगाई है ।
0.02028802809405136,""" this works out as the most logical alternative over the long term , "" he said .",इस कार्य को अधिक समय पर कहा जाता है ।,"वे कहते हैं , "" दीर्घकाल में यह सबसे अधिक तर्कपूर्ण विकल्प के रूप में काम करेगा । """
0.03564186929405142,wonks call it a mileage - based user fee .,अनुकूलनीय कॉल करें ।,वॉन्क्स इसे माइलेज - आधारित उपयोगकर्ता शुल्क कहते हैं ।
0.0877093238682017,"it is no surprise that the idea appeals to urban liberals , as the taxes could be rigged to change driving patterns in ways that could help reduce congestion and greenhouse gases , for example .",यह ऐसे किसी प्रकार की की बात नहीं है जो कि बदले में शहरी परिधि के लिए हो सकता है जो कि कर के तरीकों को कम कर सकता है ।,"यह आश्चर्य की बात नहीं है कि यह विचार शहरी उदारवादियों को अच्छा लग रहा है , क्योंकि इससे , उदाहरण के लिए कार चलाने के तौर - तरीके में परिवर्तन करने के लिए करों में बदलाव किया जा सकता है , जो जाम कम करने तथा ग्रीनहाउस गैस कम करने में सहायता कर सकता है ।"
0.018490767709224986,california planners are looking to the system as they devise strategies to meet the goals laid out in the state ' s ambitious global warming laws .,अनुकूलनीय आयोजक प्रणाली की देख - रेख करने की इच्छा रखते हैं ।,कैलीफोर्निया के योजनाकार इस सिस्टम के लिए उत्सुक हैं जबकि वे राज्य के महात्वाकांक्षी ग्लोबल वार्मिंग कानूनों में निर्धारित लक्ष्य पूर्ण करने के लिए रणनीतियाँ विकसित कर रहे हैं ।
0.059098417779918054,"but rep . bill shuster ( r - pa . ) , chairman of the house transportation committee , has said he , too , sees it as the most viable long - term alternative .","लेकिन , गृह परिवहन समिति ( - ) , गृह परिवहन समिति , ने भी इसे बहुत अधिक व्यवहार्य किया है ।","लेकिन गृह परिवहन समिति के अध्यक्ष , रिप . बिल शुस्टर ( आ . - पी . ए . ) भी ब्लैक बॉक्स को सबसे व्यवहार्य दीर्घकालिक विकल्प मानते हैं ।"
0.050971039855229716,the free marketeers at the reason foundation are also fond of having drivers pay per mile .,इस कारण से मुक्त सिलाई भी प्रभावित होते हैं ।,रीजन फ़ाउंडेशन में स्वतंत्र विक्रेता भी चालक द्वारा प्रति मील भुगतान के पक्ष में हैं ।
0.04590442080774464,""" this is not just a tax going into a black hole , "" said adrian moore , vice president of policy at reason .",""" यह एक मात्र कर न केवल एक कर है , तो उक्त पालिसी का एक काला सा भाग है ।","रीजन में पॉलिसी के उपाध्यक्ष , एड्रियन मूर ने कहा , "" यह मात्र ऐसा कर नहीं है जो अंधे कुएँ में जा रहा है । """
0.016604670898042337,people are paying more directly into what they are getting .,लोगों का भुगतान सीधे किया जाता है ।,"लोग जो चीज प्राप्त कर रहे हैं , उसके लिए अधिक प्रत्यक्ष रूप से भुगतान कर रहे हैं ।"
0.015368503300138484,"the movement is also bolstered by two former u . s . transportation secretaries , who in a 2011 report urged congress to move in the pay - per - mile direction .","इस आंदोलन को दो पूर्व में विभाजित किया जाता है । परिवहन सचिव , जो एक वर्ष रिपोर्ट में है , के साथ - साथ एक - तिहाई दिशा - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - -","इस अभियान को दो भूतपूर्व अमेरिकी परिवहन सचिवों ने भी समर्थन दिया है , जिन्होंने वर्ष 2011 में अपनी रिपोर्ट में कांग्रेस से प्रति - मील भुगतान की दिशा में आगे बढ़ने का अनुग्रह किया था ।"
0.07316585080696458,"the u . s . senate approved a $ 90 - million pilot project last year that would have involved about 10 , 000 cars .","वर्ष के दौरान , जो लगभग 10 , 000 किलोवाट हो गया , ने पिछले 10 , 000 कार की परियोजना के बारे में ।","यू . एस . सीनेट ने पिछले वर्ष 90 - मिलियन डॉलर की परीक्षण परियोजना स्वीकृत की थी , जिसमें 10 , 000 कारें शामिल हो गई होतीं ।"
0.03235899832051091,"but the house leadership killed the proposal , acting on concerns of rural lawmakers representing constituents whose daily lives often involve logging lots of miles to get to work or into town .","लेकिन उस पर जोर दिया गया है कि वे जो दैनिक जीवन के लोगों के लिए नियमित जीवन का प्रतिनिधित्व करते हैं , उन पर कार्य करते हैं , जो नियमित रूप से काम करते हैं या नगर में काम करने के लिए ।","लेकिन ग्रामीण विधि - निर्माताओं की चिंताओं पर काम करते हुए , जो ऐसे व्यक्तियों का प्रतिनिधि कर रहे थे जिन्हें रोजाना काम पर जाने अथवा शहर में जाने के लिए बहुत अधिक मील चलना पड़ता है , सदन के नेतृत्व ने उस प्रस्ताव को वहीं पर समाप्त कर दिया ।"
0.054423823561519945,several states and cities are nonetheless moving ahead on their own .,कई राज्यों और शहर अपने आप से आगे आगे बढ़ते हैं ।,फिर भी बहुत से राज्य और शहर खुद - ब - खुद इस दिशा में आगे बढ़ रहे हैं ।
0.11171764017602814,"the most eager is oregon , which is enlisting 5 , 000 drivers in the country ' s biggest experiment .","सबसे अधिक असुरक्षित है , जो देश के लगभग 5 , 000 लोग हैं ।","इसमें सबसे अधिक इच्छुक ऑरेगोन है , जिसने देश के सबसे बड़े प्रयोग में 5 , 000 चालक सूचीबद्ध किए हैं ।"
0.19667812291861894,those drivers will soon pay the mileage fees instead of gas taxes to the state .,उन परिवर्तनों के बजाय राज्य को गैस कर की बजाय शुल्क अदा करना होगा ।,ये चालक जल्द ही राज्य को गैस कर के बजाय माइलेज शुल्क का भुगतान करेंगे ।
0.09080027618567452,nevada has already completed a pilot .,अनुकूलनीय पहले से ही एक पायलट पायलट है ।,नेवाडा ने पहले ही प्रारंभिक परीक्षण पूर्ण कर लिया है ।
0.06609029795979038,new york city is looking into one .,नए अपहरण शहर एक है ।,न्यू यॉर्क शहर भी इस दिशा में आगे बढ़ रहा है ।
0.15990242196281715,illinois is trying it on a limited basis with trucks .,अनुकूलनीय आधार पर यह सीमित आधार पर है ।,इलिनोइस सीमित आधार पर ट्रकों के साथ आज़माइश कर रहा है ।
0.06976784633147096,"and the i - 95 coalition , which includes 17 state transportation departments along the eastern seaboard ( including maryland , pennsylvania , virginia and florida ) , is studying how they could go about implementing the change .","इसके लिए 17 राज्य परिवहन विभाग , अर्थात - 95 राज्य परिवहन विभाग हैं , जिसमें एफडीआई के लिए लगभग 17 राज्य परिवहन विभाग शामिल हैं ।","तथा आई - 95 गठबंधन , जिसमें पूर्वी सीबोर्ड के साथ के 17 राज्य परिवहन विभाग ( मेरीलैंड , पेनसिलवेनिया , वर्जीनिया तथा फ्लोरिडा समेत ) शामिल हैं , इस बात का अध्ययन कर रहे हैं कि वे इस परिवर्तन का किस तरह क्रियान्वयन कर सकते हैं ।"
0.05087641220727392,the concept is not a universal hit .,संकल्पना एक सार्वभौमिक मंदी नहीं है ।,इस विचार को सभी जगहों पर समर्थन नहीं मिला ।
0.014414101604888917,"in nevada , where about 50 volunteers ' cars were equipped with the devices not long ago , drivers were uneasy about the government being able to monitor their every move .","अपहरण , जहां लगभग 50 स्वयंसेवी कार को उपकरणों के साथ जोड़ा गया , उन उपकरणों के साथ - साथ उन्हें अपने शरीर की मदद करने में मदद मिली ।","नेवाडा में , जहाँ कुछ ही समय पहले 50 स्वैच्छिक कार चालकों की कारों पर इस डिवाइस को लगाया गया था , चालक इस बात को सोच कर बहुत अधीर थे कि सरकार उनके प्रत्येक कदम को मॉनीटर कर सकती है ।"
0.09007489171626913,""" concerns about big brother and those sorts of things were a major problem , "" said alauddin khan , who directs strategic and performance management at the nevada department of transportation .",""" के बारे में "" चिंताओं और उन चीजों के बारे में "" "" बेबेजर के बारे में "" "" बेबेन्स , जो कि परिवहन विभाग के बाहर और निष्पादन प्रबंधन को सरल बनाती है ।","नेवाडा परिवहन विभाग में रणनीतिक तथा कार्य - निष्पादन प्रबन्धन को निर्देशित करने वाले , अलाउद्दीन खान कहते हैं "" बिग ब्रदर तथा उसी प्रकार की अन्य चीजों के बारे में चिंता प्रमुख समस्या थी । """
0.048808698060511475,it was not something people wanted .,यह उन लोगों को नहीं था ।,"यह ऐसी चीज नहीं है , जिसे लोग चाहते थे ।"
0.09036785028747624,"as the trial got underway , the aclu of nevada warned on its website : "" it would be fairly easy to turn these devices into full - fledged tracking devices . ""","इन उपकरणों के परीक्षण के लिए , इसके वेबसाइट पर , इन उपकरणों को पूर्ण रूप से पूरा करना आसान होगा । "" यह पूरी तरह से इन उपकरणों को पूरी तरह से भरा जा सके । ""","परीक्षण के आगे बढ़ने के साथ ही , नेवाडा के ए . सी . एल . यू . ने अपनी वेबसाइट पर चेतावनी दी थी : "" इन डिवाइस को पूर्ण ट्रैकिंग डिवाइस में परिवर्तित करना काफी हद आसान होगा । """
0.11114395913623948,"there is no need to build an enormous , unwieldy technological infrastructure that will inevitably be expanded to keep records of individuals ' everyday comings and goings .",ऐसे बड़े पैमाने पर प्रौद्योगिकी मूल संरचना का निर्माण करने की कोई आवश्यकता नहीं है ।,"विशाल , अप्रबंधनीय प्रौद्योगिकी ढाँचा - संरचना विकसित करने की कोई आवश्यकता नहीं है , जिसे प्रत्येक व्यक्ति के रोजाना आने - जाने का रिकॉर्ड रखने के लिए अवश्यंभावी रूप से फैलाना पड़े ।"
0.030422729286637317,"nevada is among several states now scrambling to find affordable technology that would allow the state to keep track of how many miles a car is being driven , but not exactly where and at what time .","अनुकूलनीय प्रौद्योगिकी कई राज्यों में है जो कि हम को किस तरह से प्राप्त कर सकते हैं , जो कि हम कितनी मील की कार कर सकते हैं और समय - समय पर नहीं है ।","नेवाडा उन बहुत से राज्यों में से है , जो वहनीय प्रौद्योगिकी प्राप्त करने के लिए हरसंभव प्रयास कर रहा है , जिसकी सहायता से राज्य इस बात का विवरण प्राप्त कर सके कि कार कितने मील प्रतिदिन चल रही है , लेकिन यह नहीं कि वह कहां और किस समय चल रही है ।"
0.2821801681960571,"if you can do that , khan said , the public gets more comfortable .","यदि आप यह कर सकते हैं कि आप कर सकते हैं , तो जनता को अधिक आराम दें ।","खान ने कहा कि यदि आप ऐसा कर सकते हैं , तो लोग अधिक सहज महसूस कर सकते हैं ।"
0.03951744928978941,the hunt for that technology has led some state agencies to a small california startup called true mileage .,उस प्रौद्योगिकी के लिए कॉर्निया को कुछ राज्य की ओर ले जाने के लिए कुछ राज्यों की ओर से कुछ योजनाएं शुरू की गई हैं ।,इस प्रौद्योगिकी की तलाश ने कुछ राज्य एजेन्सियों को ट्रू माइलेज नामक छोटे कैलीफोर्निया स्टार्ट - अप के पास पहुंचाया ।
0.11670054700674017,the firm was not originally in the business of helping states tax drivers .,राज्य कर दाताओं को उनकी सहायता करने के लिए कारोबार करना नहीं था ।,यह फर्म मूल रूप से राज्य कर चालकों की सहायता करने के व्यवसाय में नहीं थी ।
0.21945224838067548,"it was seeking to break into an emerging market in auto insurance , in which drivers would pay based on their mileage .","यह ऑटो इंश्योरेंस में एक उभरते हुए बाजार में प्रवेश करने के लिए इच्छुक था , जिसमें उनके ब्रांडों पर आधारित होगा ।","यह ऑटो बीमा के उभरते हुए बाजार में प्रवेश करने का प्रयास कर रही थी , जिसमें चालकों को अपनी माइलेज के आधार पर भुगतान करना था ।"
0.009285904085911156,"but the devices it is testing appeal to highway planners because they don ' t use gps and deliver a limited amount of information , uploaded periodically by modem .",लेकिन यह उपकरणों की जांच की जाती है कि वे राजमार्ग की जांच कर रहे हैं ।,"लेकिन यह जिस डिवाइस का परीक्षण कर रही है , वह हाईवे योजनाकारों को अच्छी लगी , क्योंकि उसमें जी . पी . एस . का उपयोग नहीं होता तथा बहुत सीमित सूचना प्रदान करती है , जो निश्चित समय अन्तराल पर मॉडम द्वारा अपलोड होती है ।"
0.043509119005831945,""" people will be more willing to do this if you do not track their speed and you do not track their location , "" said ryan morrison , chief executive of true mileage .",""" व्यक्ति तो ऐसा करने के लिए अधिक इच्छुक होगा यदि आप अपने स्पीड का निर्देश नहीं देते हैं और आप अपने स्थान पर अपना स्थान नहीं कर सकते हैं । ""","ट्रू माइलेज के मुख्य अधिशासी रेयान मॉरिसन ने कहा , "" यदि आप लोगों की गति और उनके स्थान को ट्रैक नहीं करते तो वे इस तरीके को अपनाने में अधिक इच्छुक होंगे । """
0.14323145079400493,there have been some big mistakes in some of these state pilot programs .,इनमें से कुछ राज्य पायलट कार्यक्रम में कुछ बड़ी गलती है ।,राज्य के इन प्रारंभिक कार्यक्रमों में कुछ बड़ी गलतियाँ हुई हैं ।
0.25068244494498715,there are a lot less expensive and less intrusive ways to do this .,इस पर काम करने के लिए बहुत कम महंगा कम खर्चीला होता है ।,ऐसा करने के लिए बहुत कम खर्चीले तथा कम हस्तक्षेप करने वाले तरीके भी हैं ।
0.05653041175801491,"in oregon , planners are experimenting with giving drivers different choices .","अपहरण , योजनाकर्ताओं को अलग - अलग विकल्प देने वाले व्यक्तियों के साथ बातचीत करना पड़ता है ।","ऑरेगॉन में , योजनाकार चालकों को भिन्न - भिन्न विकल्प देने का प्रयोग कर रहे हैं ।"
0.05831317976915937,they can choose a device with or without gps .,वे बिना बिना किसी उपकरण का चयन कर सकते हैं ।,वे जी . पी . एस . युक्त या बिना जी . पी . एस . की डिवाइस चुन सकते हैं ।
0.04457786833279288,"or they can choose not to have a device at all , opting instead to pay a flat fee based on the average number of miles driven by all state residents .",या वे सभी राज्यों के लिए किसी भी जगह पर आधारित किसी उपकरण का चयन कर सकते हैं ।,"या फिर से कोई भी डिवाइस न लेना चुन सकते हैं , बल्कि राज्य के निवासियों द्वारा तय किए जाने वाले औसत मीलों के आधार पर निर्धारित शुल्क देना चुन सकते हैं ।"
0.030020913817056877,"other places are hoping to sell the concept to a wary public by having the devices do more , not less .",अन्य जगहों पर किसी भी प्रकार की संकल्पना करने के लिए अन्य स्थान है ।,अन्य स्थानों को आशा है कि डिवाइस में कम की बजाय और अधिक सुविधा प्रदान करके चिंतित नागरिकों को यह अवधारण बेची जा सकती है ।
0.09573117941646156,"in new york city , transportation officials are seeking to develop a taxing device that would also be equipped to pay parking meter fees , provide "" pay - as - you - drive "" insurance , and create a pool of real - time speed data from other drivers that motorists could use to avoid traffic .","नए अपहरण शहर में , परिवहन अधिकारी भी विकसित कर रहे हैं , जो भी आपको यातायात की सुविधा प्रदान कर सकते हैं और दूसरे व्यक्तियों से वास्तविक स्पीड डेटा के डेटा का निर्माण कर सकते हैं ।","न्यू यॉर्क शहर में , परिवहन अधिकारी ऐसी टैक्सिंग डिवाइस विकसित करने का प्रयास कर रहे हैं , जिसमें पार्किंग मीटर शुल्क का भुगतान करने की सुविधा भी होगी , "" अपने ड्राइव के अनुसार भुगतान "" बीमा प्रदान करेगी , तथा अन्य चालकों से वास्तविक समय का गति डेटा का संग्रह निर्मित करेगी जिसका उपयोग मोटर - चालक ट्रैफिक से बचने के लिए कर सकेंगे ।"
0.05263816553392076,""" motorists would be attracted to participate because of the value of the benefits it offers to them , "" says a city planning document .","इस प्रकार के निवेश के मूल्य के कारण , यह एक शहर की योजना बनाने के लिए , "" यह एक शहर की योजना दस्तावेज है ।","शहर नियोजन दस्तावेज में उल्लेख किया गया है , "" मोटर - चालक इससे प्राप्त होने वाले लाभों के कारण इसमें सहभागिता के लिए आकर्षित होंगे । """
0.050661968099322066,"some transportation planners , though , wonder if all the talk about paying by the mile is just a giant distraction .","कुछ परिवहन आयोजक , हालांकि यह सोचते हैं कि क्या सबसे अधिक सोच के द्वारा भुगतान करने के लिए यह एक अद्भुत मरहम है ।","यद्यपि , कुछ परिवहन योजनाकारों को आश्चर्य होता है कि शायद मील के अनुसार भुगतान पर सारी चर्चा बड़ा विकर्षण है ।"
0.041234621212222336,"at the metropolitan transportation commission in the san francisco bay area , officials say congress could very simply deal with the bankrupt highway trust fund by raising gas taxes .",सिलिकॉन - ब्रारिया क्षेत्र में यह स्थान है कि इस क्षेत्र में इसे गैस करों की आपूर्ति कर सकता है ।,सैन फ्रैन्सिस्को खाड़ी क्षेत्र में मेट्रोपॉलिटन परिवहन आयोग ने कहा है कि कांग्रेस गैस टैक्स में वृद्धि करके दिवालिया हाईवे ट्रस्ट फ़ंड की समस्या से बहुत आसानी से निपट सकती है ।
0.01018919240776953,"an extra one - time or annual levy could be imposed on drivers of hybrids and others whose vehicles don ' t use much gas , so they pay their fair share .",एक बार एक - बार एक या वार्षिक निकाले जा सकती है ।,"हाइब्रिड अथवा अन्य कारों के चालकों पर अतिरिक्त एक - समय का अथवा वार्षिक शुल्क भी लगाया जा सकता है , जिनके वाहन बहुत अधिक गैस का उपयोग नहीं करते हैं ताकि वे अपने उचित हिस्से का भुगतान करें ।"
0.10146459445560989,""" there is no need for radical surgery when all you need to do is take an aspirin , "" said randy rentschler , the commission ' s director of legislation and public affairs .",जब आप अपनी आवश्यकता को पूरा करने की आवश्यकता है तो आप इस आयोग के ' ' विधान ' ' और सार्वजनिक मामलों के लिए ' ' विधान ' ' के लिए कोई आवश्यकता नहीं है ।,"आयोग के विधान और सार्वजनिक मामलों के निदेशक , रैन्डी रेंटशेलर ने कहा , "" जब एस्पिरिन से काम हो सकता है तो उसके लिए आमूलचूल सर्जरी की क्या जरूरत है । """
0.11433361115787453,"if we do this , hundreds of millions of drivers will be concerned about their privacy and a host of other things .",यदि हम यह सब करते हैं कि हम लाखों हैं और अन्य चीजों की अपनी गोपनीयता के बारे में चिंतित होंगे ।,यदि हम ऐसा करते हैं तो करोड़ों कार चालक अपनी गोपनीयता तथा अन्य बहुत सी चीजों के लिए चिंतित होंगे ।
0.09425159511373678,according to the police his death was due to drowning .,पुलिस की मृत्यु के अनुसार उसकी मृत्यु होने के कारण ।,"पुलिस के अनुसार , उसकी मौत डूबने से हुई है ।"
0.0959330328254962,"however , the police have taken the friend of the deceased into custody for hiding the deceased ' s luggage at his house .","लेकिन , पुलिस ने अपनी मकान पर अपनी सामान के सामान को बाधित करने के लिए संदिग्ध व्यक्ति की पहचान की है ।","अलबत्ता , उसके दोस्त को पुलिस ने दिवंगत के सामान को अपने पास छिपाने के आरोप में हिरासत में ले लिया है ।"
