bleu,x,y,z
0.41374412020518814,there is going to be a change in how we pay these taxes .,हम इन करों का भुगतान कैसे करते हैं में परिवर्तन होने जा रहा है ।,हमारे द्वारा कर भुगतान किए जाने के तरीके में परिवर्तन होने जा रहा है ।
0.3073940764756322,the technology is there to do it .,तकनीक यह करने के लिए है ।,ऐसा करने के लिए प्रौद्योगिकी है ।
0.04877109037498037,"the push comes as the country ' s highway trust fund , financed with taxes americans pay at the gas pump , is broke .",इस धक्के को देश की हाइवल ट्रस्ट निधि के रूप में देखते हैं जो गैस पम्प पर अदा की गई वितृष्णा से वित्त पोषित है ।,"ऐसा होने का मुख्य कारण यह है कि देश का हाईवे ट्रस्ट फ़ंड लगभग दिवालिया हो गया है , जिसका वित्त - पोषण अमेरिकी नागरिकों द्वारा गैस पम्प पर किए जाने वाले करों के भुगतान से होता है ।"
0.04065425428798724,americans don ' t buy as much gas as they used to .,लालच उतनी गैस की तरह नहीं खरीदना चाहिए जितना वे करते थे ।,अमेरिकी लोग अब पहले जितनी गैस नहीं खरीदते ।
0.04112362514034741,cars get many more miles to the gallon .,कार बहुत ज्यादा मील की दूरी तक ले जाती है .,अब एक गैलन गैस में कार पहले से अधिक मील चलती है ।
0.08144648632244794,"the federal tax itself , 18 . 4 cents per gallon , hasn ' t gone up in 20 years .","संघीय कर भी है , प्रति गैलन 18 . 4 गैलन .","फेडरल टैक्स में पिछले 20 वर्षों में कोई बढ़ोतरी नहीं हुई , जो 18 . 4 सेंट प्रति गैलन है ।"
0.027178901196360062,politicians are loath to raise the tax even one penny when gas prices are high .,यदि गैस की कीमतें अधिक होती हैं तो कर को भी एक सिक्का तक उठाना होता है .,गैस के उच्च मूल्य होने के कारण राजनेता टैक्स में एक पैसा भी वृद्धि करने से परहेज करते हैं ।
0.0975568416121392,""" the gas tax is just not sustainable , "" said lee munnich , a transportation policy expert at the university of minnesota .",""" गैस कर स्थायी नहीं है , "" कहा जा सकता है कि ' ' विनीत विश्वविद्यालय में विशेषज्ञ की नीति ' ' है .","मिनेसोटा विश्वविद्यालय में परिवहन नीति विशेषज्ञ ली मुनिख कहते हैं , "" गैस कर बिल्कुल संवहनीय नहीं है । """
0.12175790049611575,his state recently put tracking devices on 500 cars to test out a pay - by - mile system .,हाल ही में उनकी स्थिति में 500 कारों पर ट्रैकिंग करने वाली युक्तियों की जांच की गई है ताकि वे एक मासिक प्रणाली का परीक्षण कर सकें .,उनके राज्य ने प्रति - मील भुगतान प्रणाली का परीक्षण करने के लिए हाल ही में 500 कारों में ट्रैकिंग डिवाइस लगाई है ।
0.2049648954309337,""" this works out as the most logical alternative over the long term , "" he said .",यह कहा गया है कि यह दीर्घकालिक विकल्प के रूप में काम करता है ।,"वे कहते हैं , "" दीर्घकाल में यह सबसे अधिक तर्कपूर्ण विकल्प के रूप में काम करेगा । """
0.09442944296079735,wonks call it a mileage - based user fee .,इसे एक माईलेज आधारित उपयोगकर्ता फीस फोन करें .,वॉन्क्स इसे माइलेज - आधारित उपयोगकर्ता शुल्क कहते हैं ।
0.12716230509797075,"it is no surprise that the idea appeals to urban liberals , as the taxes could be rigged to change driving patterns in ways that could help reduce congestion and greenhouse gases , for example .","यह कोई आश्चर्य की बात नहीं है कि इस विचार से शहरी उदारवादियों को अपील की जा सकती है , क्योंकि कर - चाल में बदलाव लाने में मदद की जा सकती है ।","यह आश्चर्य की बात नहीं है कि यह विचार शहरी उदारवादियों को अच्छा लग रहा है , क्योंकि इससे , उदाहरण के लिए कार चलाने के तौर - तरीके में परिवर्तन करने के लिए करों में बदलाव किया जा सकता है , जो जाम कम करने तथा ग्रीनहाउस गैस कम करने में सहायता कर सकता है ।"
0.08613820208524364,california planners are looking to the system as they devise strategies to meet the goals laid out in the state ' s ambitious global warming laws .,इस प्रणाली की खोज की जा रही है क्योंकि वे राज्य की महत्वाकांक्षी ग्लोबल वार्मिंग कानून में निर्धारित लक्ष्यों को पूरा करने के लिए नीतियां बनाते हैं ।,कैलीफोर्निया के योजनाकार इस सिस्टम के लिए उत्सुक हैं जबकि वे राज्य के महात्वाकांक्षी ग्लोबल वार्मिंग कानूनों में निर्धारित लक्ष्य पूर्ण करने के लिए रणनीतियाँ विकसित कर रहे हैं ।
0.16684244069652804,"but rep . bill shuster ( r - pa . ) , chairman of the house transportation committee , has said he , too , sees it as the most viable long - term alternative .",लेकिन गृह परिवहन समिति के अध्यक्ष ने भी यह कहा है कि गृह परिवहन समिति के अध्यक्ष ने भी इसे सर्वाधिक व्यवहार्य विकल्प माना है ।,"लेकिन गृह परिवहन समिति के अध्यक्ष , रिप . बिल शुस्टर ( आ . - पी . ए . ) भी ब्लैक बॉक्स को सबसे व्यवहार्य दीर्घकालिक विकल्प मानते हैं ।"
0.06839596061560943,the free marketeers at the reason foundation are also fond of having drivers pay per mile .,"इस कारण , इस आधार पर एक मील प्रति मील की कीमत वाले ड्राइवर भी हैं ।",रीजन फ़ाउंडेशन में स्वतंत्र विक्रेता भी चालक द्वारा प्रति मील भुगतान के पक्ष में हैं ।
0.17376436413676966,""" this is not just a tax going into a black hole , "" said adrian moore , vice president of policy at reason .",""" यह सिर्फ एक कर नहीं है एक ब्लैक होल में जा रहा है , "" ने तर्क पर नीति के उपाध्यक्ष के रूप में कहा .","रीजन में पॉलिसी के उपाध्यक्ष , एड्रियन मूर ने कहा , "" यह मात्र ऐसा कर नहीं है जो अंधे कुएँ में जा रहा है । """
0.15377854660688903,people are paying more directly into what they are getting .,लोगों को अधिक सीधे भुगतान कर रहे हैं ।,"लोग जो चीज प्राप्त कर रहे हैं , उसके लिए अधिक प्रत्यक्ष रूप से भुगतान कर रहे हैं ।"
0.041217111204696705,"the movement is also bolstered by two former u . s . transportation secretaries , who in a 2011 report urged congress to move in the pay - per - mile direction .","इस आंदोलन में दो भूतपूर्व भारतीय परिवहन सचिव भी हैं , जिन्होंने कांग्रेस से अनुरोध किया है कि वे कांग्रेस की ओर से भुगतान करें ।","इस अभियान को दो भूतपूर्व अमेरिकी परिवहन सचिवों ने भी समर्थन दिया है , जिन्होंने वर्ष 2011 में अपनी रिपोर्ट में कांग्रेस से प्रति - मील भुगतान की दिशा में आगे बढ़ने का अनुग्रह किया था ।"
0.2026486887264079,"the u . s . senate approved a $ 90 - million pilot project last year that would have involved about 10 , 000 cars .","उ . एस . ने पिछले साल एक $ 90 लाख पायलट परियोजना मंजूर की है , जिसमें करीब 10 , 000 कारें शामिल होंगी .","यू . एस . सीनेट ने पिछले वर्ष 90 - मिलियन डॉलर की परीक्षण परियोजना स्वीकृत की थी , जिसमें 10 , 000 कारें शामिल हो गई होतीं ।"
0.04108736977639772,"but the house leadership killed the proposal , acting on concerns of rural lawmakers representing constituents whose daily lives often involve logging lots of miles to get to work or into town .","लेकिन गृह नेतृत्व ने प्रस्ताव को नष्ट कर दिया , जो उन घटकों का प्रतिनिधित्व करती है , जिनके दैनिक जीवन को अक्सर काम करने या शहर में पहुंचने के लिए कई मील की ग्रामीण रियायत की चिंता होती है ।","लेकिन ग्रामीण विधि - निर्माताओं की चिंताओं पर काम करते हुए , जो ऐसे व्यक्तियों का प्रतिनिधि कर रहे थे जिन्हें रोजाना काम पर जाने अथवा शहर में जाने के लिए बहुत अधिक मील चलना पड़ता है , सदन के नेतृत्व ने उस प्रस्ताव को वहीं पर समाप्त कर दिया ।"
0.33755544000898147,several states and cities are nonetheless moving ahead on their own .,बहुत से राज्य और शहर अपने आप से आगे बढ़ रहे हैं ।,फिर भी बहुत से राज्य और शहर खुद - ब - खुद इस दिशा में आगे बढ़ रहे हैं ।
0.2186597437352254,"the most eager is oregon , which is enlisting 5 , 000 drivers in the country ' s biggest experiment .",सबसे ज्यादा सुविधापूर्ण है जो देश के सबसे बड़े प्रयोग में सहायक है ।,"इसमें सबसे अधिक इच्छुक ऑरेगोन है , जिसने देश के सबसे बड़े प्रयोग में 5 , 000 चालक सूचीबद्ध किए हैं ।"
0.195647514979229,those drivers will soon pay the mileage fees instead of gas taxes to the state .,ये ड्राइवर राज्य में गैस कर के बजाय किलेज की फीस का भुगतान कर देंगे .,ये चालक जल्द ही राज्य को गैस कर के बजाय माइलेज शुल्क का भुगतान करेंगे ।
0.07635362674858093,nevada has already completed a pilot .,मजबूरी में एक पायलट पूरा हो चुका है ।,नेवाडा ने पहले ही प्रारंभिक परीक्षण पूर्ण कर लिया है ।
0.0711586419732111,new york city is looking into one .,नयी वितृष्णा का शहर एक है ।,न्यू यॉर्क शहर भी इस दिशा में आगे बढ़ रहा है ।
0.06250381527944884,illinois is trying it on a limited basis with trucks .,वितृष्णा इस बात की कोशिश कर रही है कि वह ट्रकों से बनी है ।,इलिनोइस सीमित आधार पर ट्रकों के साथ आज़माइश कर रहा है ।
0.14921671176057935,"and the i - 95 coalition , which includes 17 state transportation departments along the eastern seaboard ( including maryland , pennsylvania , virginia and florida ) , is studying how they could go about implementing the change .","और ई - 95 गठबंधन में , जिसमें 17 राज्य परिवहन विभाग शामिल हैं , पूर्वी जिहाद के साथ 17 राज्य परिवहन विभाग ( जिहाद , रियायत , रियायत और विकलांगता सहित ) का अध्ययन किया जा रहा है ।","तथा आई - 95 गठबंधन , जिसमें पूर्वी सीबोर्ड के साथ के 17 राज्य परिवहन विभाग ( मेरीलैंड , पेनसिलवेनिया , वर्जीनिया तथा फ्लोरिडा समेत ) शामिल हैं , इस बात का अध्ययन कर रहे हैं कि वे इस परिवर्तन का किस तरह क्रियान्वयन कर सकते हैं ।"
0.04167251645138559,the concept is not a universal hit .,यह धारणा सार्वभौमिक नहीं है .,इस विचार को सभी जगहों पर समर्थन नहीं मिला ।
0.02215623609310899,"in nevada , where about 50 volunteers ' cars were equipped with the devices not long ago , drivers were uneasy about the government being able to monitor their every move .","जिहाद में , जहां करीब 50 स्वयंसेवकों की कारें काफी पहले नहीं थीं , सरकार के बारे में सरकार की हर तरफ से नजर आ रही थी .","नेवाडा में , जहाँ कुछ ही समय पहले 50 स्वैच्छिक कार चालकों की कारों पर इस डिवाइस को लगाया गया था , चालक इस बात को सोच कर बहुत अधीर थे कि सरकार उनके प्रत्येक कदम को मॉनीटर कर सकती है ।"
0.15742302643532466,""" concerns about big brother and those sorts of things were a major problem , "" said alauddin khan , who directs strategic and performance management at the nevada department of transportation .","' ' बड़े भाई के बारे में चिंता की बात है और उन प्रकार की बातें एक प्रमुख समस्या है , "" अविवेकी खान , जो परिवहन विभाग में रणनीतिक और निष्पादन प्रबंधन का निर्देश करती है ।","नेवाडा परिवहन विभाग में रणनीतिक तथा कार्य - निष्पादन प्रबन्धन को निर्देशित करने वाले , अलाउद्दीन खान कहते हैं "" बिग ब्रदर तथा उसी प्रकार की अन्य चीजों के बारे में चिंता प्रमुख समस्या थी । """
0.04194930905450254,it was not something people wanted .,यह कोई बात नहीं थी .,"यह ऐसी चीज नहीं है , जिसे लोग चाहते थे ।"
0.05965191004923464,"as the trial got underway , the aclu of nevada warned on its website : "" it would be fairly easy to turn these devices into full - fledged tracking devices . ""","के रूप में इस मुकदमे के लिए चल रहा है , अपनी वेबसाइट पर घोषित की गई बस्तियों : "" यह काफी आसान है इन उपकरणों को पूर्ण - विकसित ट्रैक उपकरणों में बारी करने के लिए . ""","परीक्षण के आगे बढ़ने के साथ ही , नेवाडा के ए . सी . एल . यू . ने अपनी वेबसाइट पर चेतावनी दी थी : "" इन डिवाइस को पूर्ण ट्रैकिंग डिवाइस में परिवर्तित करना काफी हद आसान होगा । """
0.10525552944875909,"there is no need to build an enormous , unwieldy technological infrastructure that will inevitably be expanded to keep records of individuals ' everyday comings and goings .","ऐसे प्रौद्योगिकीय ढांचे का निर्माण करने की कोई जरूरत नहीं है , जो अनिवार्य रूप से लोगों की प्रतिदिन की कमियों और विपदाओं का रिकार्ड रखने के लिए विस्तृत हो ।","विशाल , अप्रबंधनीय प्रौद्योगिकी ढाँचा - संरचना विकसित करने की कोई आवश्यकता नहीं है , जिसे प्रत्येक व्यक्ति के रोजाना आने - जाने का रिकॉर्ड रखने के लिए अवश्यंभावी रूप से फैलाना पड़े ।"
0.08470637927715156,"nevada is among several states now scrambling to find affordable technology that would allow the state to keep track of how many miles a car is being driven , but not exactly where and at what time .","अब इस तरह की रियायत कई राज्यों के बीच है , जो इतनी सस्ती प्रौद्योगिकी का पता लगाने की छूट देती है , जिससे राज्य को कितनी मील की कार को चलाने की अनुमति मिल रही है , लेकिन वह ठीक - ठीक नहीं है ।","नेवाडा उन बहुत से राज्यों में से है , जो वहनीय प्रौद्योगिकी प्राप्त करने के लिए हरसंभव प्रयास कर रहा है , जिसकी सहायता से राज्य इस बात का विवरण प्राप्त कर सके कि कार कितने मील प्रतिदिन चल रही है , लेकिन यह नहीं कि वह कहां और किस समय चल रही है ।"
0.43456737599576506,"if you can do that , khan said , the public gets more comfortable .","यदि आप ऐसा कर सकते हैं , तो खान ने कहा , जनता अधिक आरामदायक हो जाती है ।","खान ने कहा कि यदि आप ऐसा कर सकते हैं , तो लोग अधिक सहज महसूस कर सकते हैं ।"
0.03435812002459847,the hunt for that technology has led some state agencies to a small california startup called true mileage .,उस प्रौद्योगिकी के लिए शिकार कर रहा है कुछ राज्य अभिकरण एक छोटी सी सी सी सी सी शुरू करने के लिए कहा गया है .,इस प्रौद्योगिकी की तलाश ने कुछ राज्य एजेन्सियों को ट्रू माइलेज नामक छोटे कैलीफोर्निया स्टार्ट - अप के पास पहुंचाया ।
0.39317519708167065,the firm was not originally in the business of helping states tax drivers .,यह फर्म मुख्य रूप से राज्यों के कर चालकों की मदद करने के व्यवसाय में नहीं थी .,यह फर्म मूल रूप से राज्य कर चालकों की सहायता करने के व्यवसाय में नहीं थी ।
0.04676647748805179,"it was seeking to break into an emerging market in auto insurance , in which drivers would pay based on their mileage .","यह एक उभरती हुई बाजार में एक उभरते बाजार में टूट रहा था , जिसमें ड्राइवर अपनी माईलेज पर आधारित होगा ।","यह ऑटो बीमा के उभरते हुए बाजार में प्रवेश करने का प्रयास कर रही थी , जिसमें चालकों को अपनी माइलेज के आधार पर भुगतान करना था ।"
0.04663111740495475,"but the devices it is testing appeal to highway planners because they don ' t use gps and deliver a limited amount of information , uploaded periodically by modem .",लेकिन यह उपकरण राजमार्ग योजनाकर्ताओं के लिए परीक्षण अपील करता है क्योंकि वे कट्टरता का उपयोग नहीं करते हैं और अपनी मॉडेम द्वारा समय - समय पर अपलोड किए गए सूचना की सीमित राशि प्रदान करते हैं ।,"लेकिन यह जिस डिवाइस का परीक्षण कर रही है , वह हाईवे योजनाकारों को अच्छी लगी , क्योंकि उसमें जी . पी . एस . का उपयोग नहीं होता तथा बहुत सीमित सूचना प्रदान करती है , जो निश्चित समय अन्तराल पर मॉडम द्वारा अपलोड होती है ।"
0.06483010295255652,""" people will be more willing to do this if you do not track their speed and you do not track their location , "" said ryan morrison , chief executive of true mileage .",""" लोग इस करने के लिए अधिक इच्छुक होंगे अगर आप अपनी चाल ट्रैक नहीं कर सकते और आप उनकी जगह ट्रैक नहीं कर सकते हैं , "" ने सही माईलेज की प्रमुख कार्यकारी कार्रवाई की .","ट्रू माइलेज के मुख्य अधिशासी रेयान मॉरिसन ने कहा , "" यदि आप लोगों की गति और उनके स्थान को ट्रैक नहीं करते तो वे इस तरीके को अपनाने में अधिक इच्छुक होंगे । """
0.2647795226140597,there have been some big mistakes in some of these state pilot programs .,कुछ राज्य परीक्षण कार्यक्रमों में कुछ बड़ी गलतियां हुई हैं .,राज्य के इन प्रारंभिक कार्यक्रमों में कुछ बड़ी गलतियाँ हुई हैं ।
0.06167638062423937,there are a lot less expensive and less intrusive ways to do this .,बहुत कम खर्चीला और कम से कम इस करने का तरीका है ।,ऐसा करने के लिए बहुत कम खर्चीले तथा कम हस्तक्षेप करने वाले तरीके भी हैं ।
0.18928624746011372,"in oregon , planners are experimenting with giving drivers different choices .",मंदी में योजनाकर्ताओं को अलग - अलग विकल्प देने के लिए इस्तेमाल कर रहे हैं ।,"ऑरेगॉन में , योजनाकार चालकों को भिन्न - भिन्न विकल्प देने का प्रयोग कर रहे हैं ।"
0.13186097598763102,they can choose a device with or without gps .,वे किसी भी उपकरण को बिना किसी प्रकार के या बिना शराबखाने के चुन सकते हैं ।,वे जी . पी . एस . युक्त या बिना जी . पी . एस . की डिवाइस चुन सकते हैं ।
0.06808102417179586,"or they can choose not to have a device at all , opting instead to pay a flat fee based on the average number of miles driven by all state residents .",या फिर वे सभी राज्य निवासियों द्वारा तय की गई मीलों की औसत संख्या पर आधारित फ्लैट शुल्क अदा करने के बजाय किसी भी उपकरण का उपयोग नहीं कर सकते ।,"या फिर से कोई भी डिवाइस न लेना चुन सकते हैं , बल्कि राज्य के निवासियों द्वारा तय किए जाने वाले औसत मीलों के आधार पर निर्धारित शुल्क देना चुन सकते हैं ।"
0.045346202272046325,"other places are hoping to sell the concept to a wary public by having the devices do more , not less .",अन्य जगहों से यह आशा की जाती है कि ये उपकरण और अधिक नहीं हैं ।,अन्य स्थानों को आशा है कि डिवाइस में कम की बजाय और अधिक सुविधा प्रदान करके चिंतित नागरिकों को यह अवधारण बेची जा सकती है ।
0.09529739024202655,"in new york city , transportation officials are seeking to develop a taxing device that would also be equipped to pay parking meter fees , provide "" pay - as - you - drive "" insurance , and create a pool of real - time speed data from other drivers that motorists could use to avoid traffic .","नए उपनगरीय शहरों में परिवहन अधिकारी एक ऐसे अछूत यंत्र का विकास करने की कोशिश कर रहे हैं जो पार्किंग की मीटर शुल्क चुकाने के लिए भी सुसज्जित हो सकता है , “बीमा - रूप - आप "" बीमा , "" बीमा , और अन्य चालकों से वास्तविक - टाइम गति डेटा का एक पूल बनाने की कोशिश करता है जो कि विप्लव से बच सकता है ।","न्यू यॉर्क शहर में , परिवहन अधिकारी ऐसी टैक्सिंग डिवाइस विकसित करने का प्रयास कर रहे हैं , जिसमें पार्किंग मीटर शुल्क का भुगतान करने की सुविधा भी होगी , "" अपने ड्राइव के अनुसार भुगतान "" बीमा प्रदान करेगी , तथा अन्य चालकों से वास्तविक समय का गति डेटा का संग्रह निर्मित करेगी जिसका उपयोग मोटर - चालक ट्रैफिक से बचने के लिए कर सकेंगे ।"
0.17902630759998686,""" motorists would be attracted to participate because of the value of the benefits it offers to them , "" says a city planning document .","नगर नियोजन दस्तावेज़ कहते हैं , "" यह कारण है कि वे उन लाभों के मूल्य के कारण भाग लेने के लिए आकर्षित होंगे ।","शहर नियोजन दस्तावेज में उल्लेख किया गया है , "" मोटर - चालक इससे प्राप्त होने वाले लाभों के कारण इसमें सहभागिता के लिए आकर्षित होंगे । """
0.051865993690957284,"some transportation planners , though , wonder if all the talk about paying by the mile is just a giant distraction .","कुछ परिवहन योजनाकर्ताओं को , हालांकि यह बात है कि मील द्वारा भुगतान करने के बारे में बात करने के बारे में सभी बातें एक विशाल पूंजी है ।","यद्यपि , कुछ परिवहन योजनाकारों को आश्चर्य होता है कि शायद मील के अनुसार भुगतान पर सारी चर्चा बड़ा विकर्षण है ।"
0.09761226871451925,"at the metropolitan transportation commission in the san francisco bay area , officials say congress could very simply deal with the bankrupt highway trust fund by raising gas taxes .",सैन सेड क्षेत्र में मुख्य रूप से पोर्ट कमीशन में अधिकारियों कहते हैं कि कांग्रेस गैस कर जुटाने से बहुत ही मामूली ढंग से उन पर अमल कर सकती है ।,सैन फ्रैन्सिस्को खाड़ी क्षेत्र में मेट्रोपॉलिटन परिवहन आयोग ने कहा है कि कांग्रेस गैस टैक्स में वृद्धि करके दिवालिया हाईवे ट्रस्ट फ़ंड की समस्या से बहुत आसानी से निपट सकती है ।
0.04980240076453605,"an extra one - time or annual levy could be imposed on drivers of hybrids and others whose vehicles don ' t use much gas , so they pay their fair share .",छोटे और अन्य वाहनों के ड्राइवरों पर एक अतिरिक्त या सालाना रूप से लगाया जा सकता है ।,"हाइब्रिड अथवा अन्य कारों के चालकों पर अतिरिक्त एक - समय का अथवा वार्षिक शुल्क भी लगाया जा सकता है , जिनके वाहन बहुत अधिक गैस का उपयोग नहीं करते हैं ताकि वे अपने उचित हिस्से का भुगतान करें ।"
