bleu,x,y,z
0.0370865905565703,this really is a must for our nation .,ये तो हमारी आयतों का दुश्मन है,यह हमारे देश के लिए वास्तव में अनिवार्य वस्तु है ।
0.008275303519412702,""" it is not a matter of something we might choose to do , "" said hasan ikhrata , executive director of the southern california assn . of governments , which is planning for the state to start tracking miles driven by every california motorist by 2025 .",( ये ) वह लोग ( हैं ) जिन की दुनियावी ज़िन्दगी की राई ( कोशिश सब ) अकारत हो गई और वह उस ख़ाम ख्याल में हैं कि वह यक़ीनन मज़बूत क़रीब है,""" यह हमारे द्वारा चुने या नहीं चुने जाने का विषय नहीं है "" यह कहना है हसन इखराता का जो दक्षिण कैलीफोर्निया सरकार संघ के कार्यकारी निदेशक हैं , जो वर्ष 2025 तक कैलीफोर्निया में मोटर - चालकों द्वारा तय किए गए प्रत्येक मील को ट्रैक करने की शुरुआत करने की योजना बना रहा है ।"
0.0,there is going to be a change in how we pay these taxes .,जब हम खोखल रहेंगें,हमारे द्वारा कर भुगतान किए जाने के तरीके में परिवर्तन होने जा रहा है ।
0.0,the technology is there to do it .,और ( आमाल की ) जज़ा ( सज़ा ) ज़रूर होगी,ऐसा करने के लिए प्रौद्योगिकी है ।
0.011225981739878085,"the push comes as the country ' s highway trust fund , financed with taxes americans pay at the gas pump , is broke .",और जिस ( अज़ाब ) के कब्ज़े में उसने अपने जी को टुकड़े - टुकड़े कर डाला ( तो ) वह लोग ( ख़ुदा के ) मुक़र्रिब हैं ( सुबान ही ) वह क्या अच्छे बन्दे हैं,"ऐसा होने का मुख्य कारण यह है कि देश का हाईवे ट्रस्ट फ़ंड लगभग दिवालिया हो गया है , जिसका वित्त - पोषण अमेरिकी नागरिकों द्वारा गैस पम्प पर किए जाने वाले करों के भुगतान से होता है ।"
0.0,americans don ' t buy as much gas as they used to .,मानो वे बिदके हुए जंगली गधे है,अमेरिकी लोग अब पहले जितनी गैस नहीं खरीदते ।
0.0,cars get many more miles to the gallon .,"कचोके लगाता , चुग़लियाँ खाता फिरता हैं ,",अब एक गैलन गैस में कार पहले से अधिक मील चलती है ।
0.0,"the federal tax itself , 18 . 4 cents per gallon , hasn ' t gone up in 20 years .",और क़राबतदारों और मोहताज और परदेसी को उनका हक़ दे दो और ख़बरदार फुज़ूल ख़र्ची मत किया करो,"फेडरल टैक्स में पिछले 20 वर्षों में कोई बढ़ोतरी नहीं हुई , जो 18 . 4 सेंट प्रति गैलन है ।"
0.01653643401581575,politicians are loath to raise the tax even one penny when gas prices are high .,और ईन्साफ के साथ ठीक तौलो और तौल कम न करो,गैस के उच्च मूल्य होने के कारण राजनेता टैक्स में एक पैसा भी वृद्धि करने से परहेज करते हैं ।
0.015880117714047366,""" the gas tax is just not sustainable , "" said lee munnich , a transportation policy expert at the university of minnesota .",( और ख़िदमत के लिए ) नौजवान लड़के उनके आस पास चक्कर लगाया करेंगे वह ( हुस्न व जमाल में ) गोया एहतियात से रखे हुए मोती हैं,"मिनेसोटा विश्वविद्यालय में परिवहन नीति विशेषज्ञ ली मुनिख कहते हैं , "" गैस कर बिल्कुल संवहनीय नहीं है । """
0.015743238998935337,his state recently put tracking devices on 500 cars to test out a pay - by - mile system .,तो ( ऐ रसूल ) तुम कह दो कि अगर दुआ नही किया करते तो मेरा परवरदिगार भी ख़ूब देखता है,उनके राज्य ने प्रति - मील भुगतान प्रणाली का परीक्षण करने के लिए हाल ही में 500 कारों में ट्रैकिंग डिवाइस लगाई है ।
0.02519759344243479,""" this works out as the most logical alternative over the long term , "" he said .","जो कुछ सुख - सामग्री हमने उनमें से विभिन्न प्रकार के लोगों को दी है , यदि वे पीछे आए","वे कहते हैं , "" दीर्घकाल में यह सबसे अधिक तर्कपूर्ण विकल्प के रूप में काम करेगा । """
0.0,wonks call it a mileage - based user fee .,( उनको ) वह हूरें मिलेंगी जिसको तुम लोग छूते हो,वॉन्क्स इसे माइलेज - आधारित उपयोगकर्ता शुल्क कहते हैं ।
0.010659259418931814,"it is no surprise that the idea appeals to urban liberals , as the taxes could be rigged to change driving patterns in ways that could help reduce congestion and greenhouse gases , for example .",और इस किताब में कोई ऐसा नहीं जो जहन्नुम पर से होकर न गुज़रे ( क्योंकि पुल सिरात उसी पर है ) ये लोग इससे पहले ( दुनिया में ) ख़ूब ऐश उड़ा चुके थे और ( ख़राबियों की ) इसलाह कर दें,"यह आश्चर्य की बात नहीं है कि यह विचार शहरी उदारवादियों को अच्छा लग रहा है , क्योंकि इससे , उदाहरण के लिए कार चलाने के तौर - तरीके में परिवर्तन करने के लिए करों में बदलाव किया जा सकता है , जो जाम कम करने तथा ग्रीनहाउस गैस कम करने में सहायता कर सकता है ।"
0.014763939041893884,california planners are looking to the system as they devise strategies to meet the goals laid out in the state ' s ambitious global warming laws .,( ऐ रसूल ) तुम दरगुज़र करना एख्तियार करो और मछली ( का निवाला होने ) वाले ( केरामन क़ातेबीन ) जो उसके दाहिने बाएं बैठे हैं लिख लेते हैं,कैलीफोर्निया के योजनाकार इस सिस्टम के लिए उत्सुक हैं जबकि वे राज्य के महात्वाकांक्षी ग्लोबल वार्मिंग कानूनों में निर्धारित लक्ष्य पूर्ण करने के लिए रणनीतियाँ विकसित कर रहे हैं ।
0.01478082256219481,"but rep . bill shuster ( r - pa . ) , chairman of the house transportation committee , has said he , too , sees it as the most viable long - term alternative .",और ( ऐ रसूल ) तुम ( इनसे ) मिसाल के तौर पर एक गाँव ( अता किया ) वालों का क़िस्सा बयान करो जब वह ( ग़ुस्से के ) झेलने वाला है,"लेकिन गृह परिवहन समिति के अध्यक्ष , रिप . बिल शुस्टर ( आ . - पी . ए . ) भी ब्लैक बॉक्स को सबसे व्यवहार्य दीर्घकालिक विकल्प मानते हैं ।"
0.01533046206434347,the free marketeers at the reason foundation are also fond of having drivers pay per mile .,और ईन्साफ के साथ ठीक तौलो,रीजन फ़ाउंडेशन में स्वतंत्र विक्रेता भी चालक द्वारा प्रति मील भुगतान के पक्ष में हैं ।
0.01573498875814599,""" this is not just a tax going into a black hole , "" said adrian moore , vice president of policy at reason .","यह है वह चीज़ , जिससे वह क्षितिज के उच्चतम छोर पर है","रीजन में पॉलिसी के उपाध्यक्ष , एड्रियन मूर ने कहा , "" यह मात्र ऐसा कर नहीं है जो अंधे कुएँ में जा रहा है । """
0.0,people are paying more directly into what they are getting .,जिसमें वे मतभेद रखते है,"लोग जो चीज प्राप्त कर रहे हैं , उसके लिए अधिक प्रत्यक्ष रूप से भुगतान कर रहे हैं ।"
0.014031489006788193,"the movement is also bolstered by two former u . s . transportation secretaries , who in a 2011 report urged congress to move in the pay - per - mile direction .","और दोनों गिरोह की मुठभेड़ के दिन जो कुछ तुम्हारे सामने आया वह उनके अपने हिस्से में मग्न है और जो कुछ तुम करते हो , वह सब उनसे खोकर रह जाएगा","इस अभियान को दो भूतपूर्व अमेरिकी परिवहन सचिवों ने भी समर्थन दिया है , जिन्होंने वर्ष 2011 में अपनी रिपोर्ट में कांग्रेस से प्रति - मील भुगतान की दिशा में आगे बढ़ने का अनुग्रह किया था ।"
0.0,"the u . s . senate approved a $ 90 - million pilot project last year that would have involved about 10 , 000 cars .",( सायल को ) नरमी से जवाब दे देना और ( उसके इसरार पर न झिड़कना बल्कि ) उससे दरगुज़र करना उस खैरात से कहीं बेहतर है जिसके बाद ( सायल को ) ईज़ा पहुंचे,"यू . एस . सीनेट ने पिछले वर्ष 90 - मिलियन डॉलर की परीक्षण परियोजना स्वीकृत की थी , जिसमें 10 , 000 कारें शामिल हो गई होतीं ।"
0.012166897042448409,"but the house leadership killed the proposal , acting on concerns of rural lawmakers representing constituents whose daily lives often involve logging lots of miles to get to work or into town .",अन्ततः एक गिरोह ने जो के साथ कुफ़्र की थी उसे भंग कर दिया और उसमें मात खाई और घमंड न करो,"लेकिन ग्रामीण विधि - निर्माताओं की चिंताओं पर काम करते हुए , जो ऐसे व्यक्तियों का प्रतिनिधि कर रहे थे जिन्हें रोजाना काम पर जाने अथवा शहर में जाने के लिए बहुत अधिक मील चलना पड़ता है , सदन के नेतृत्व ने उस प्रस्ताव को वहीं पर समाप्त कर दिया ।"
0.019146030690102515,several states and cities are nonetheless moving ahead on their own .,कि अब तो पकड़े गए और जिस वक्त तुम लोगों ने लात व उज्ज़ा और तीसरे पिछले मनात को देखा,फिर भी बहुत से राज्य और शहर खुद - ब - खुद इस दिशा में आगे बढ़ रहे हैं ।
0.016466642419110007,"the most eager is oregon , which is enlisting 5 , 000 drivers in the country ' s biggest experiment .",जो ( वाजिब हुकूक से ) माल में बुख्ल करने वाला हद से बढ़ने वाला ( दीन में ) शक़ करने वाला था,"इसमें सबसे अधिक इच्छुक ऑरेगोन है , जिसने देश के सबसे बड़े प्रयोग में 5 , 000 चालक सूचीबद्ध किए हैं ।"
0.023028766869631404,those drivers will soon pay the mileage fees instead of gas taxes to the state .,( ग़ाज़ियों के ) सरपट दौड़ने वाले घोड़ो की क़सम,ये चालक जल्द ही राज्य को गैस कर के बजाय माइलेज शुल्क का भुगतान करेंगे ।
0.0,nevada has already completed a pilot .,मुहर लगा हुआ काग़ज,नेवाडा ने पहले ही प्रारंभिक परीक्षण पूर्ण कर लिया है ।
0.033864985683445356,new york city is looking into one .,( और वह भी ऐसी वैसी नहीं ) हर क़िस्म के मेवे,न्यू यॉर्क शहर भी इस दिशा में आगे बढ़ रहा है ।
0.03214954573057458,illinois is trying it on a limited basis with trucks .,जो क़ुशादा औराक़ में लिखी हुई है,इलिनोइस सीमित आधार पर ट्रकों के साथ आज़माइश कर रहा है ।
0.011011281032763196,"and the i - 95 coalition , which includes 17 state transportation departments along the eastern seaboard ( including maryland , pennsylvania , virginia and florida ) , is studying how they could go about implementing the change .",और इस ( शराब ) में जो ज़ेवरों में पाली पोसी जाए और झगड़े में ( अच्छी तरह ) बात तक न कर सकें ( ख़ुदा की बेटी हो सकती है ),"तथा आई - 95 गठबंधन , जिसमें पूर्वी सीबोर्ड के साथ के 17 राज्य परिवहन विभाग ( मेरीलैंड , पेनसिलवेनिया , वर्जीनिया तथा फ्लोरिडा समेत ) शामिल हैं , इस बात का अध्ययन कर रहे हैं कि वे इस परिवर्तन का किस तरह क्रियान्वयन कर सकते हैं ।"
0.0,the concept is not a universal hit .,वह कोई हँसी - मज़ाक नही है,इस विचार को सभी जगहों पर समर्थन नहीं मिला ।
0.010952348776002487,"in nevada , where about 50 volunteers ' cars were equipped with the devices not long ago , drivers were uneasy about the government being able to monitor their every move .",( यानि ) पसन्दीदा मक़ाम में हर तरह की कुदरत रखने वाले बादशाह की बारगाह में ( मुक़र्रिब ) होंगे कि गोया वह ( मुजस्सिम ) याक़ूत व मूँगे हैं,"नेवाडा में , जहाँ कुछ ही समय पहले 50 स्वैच्छिक कार चालकों की कारों पर इस डिवाइस को लगाया गया था , चालक इस बात को सोच कर बहुत अधीर थे कि सरकार उनके प्रत्येक कदम को मॉनीटर कर सकती है ।"
0.008183299404498398,""" concerns about big brother and those sorts of things were a major problem , "" said alauddin khan , who directs strategic and performance management at the nevada department of transportation .",( ऐ रसूल ) इन लोगों से कहा जाएगा कि ( इस वक्त ) क़ोई झाड़ फूँक करने वाला है,"नेवाडा परिवहन विभाग में रणनीतिक तथा कार्य - निष्पादन प्रबन्धन को निर्देशित करने वाले , अलाउद्दीन खान कहते हैं "" बिग ब्रदर तथा उसी प्रकार की अन्य चीजों के बारे में चिंता प्रमुख समस्या थी । """
0.0,it was not something people wanted .,वह न तो टेढ़ी हुइ और न हद से आगे बढ़ी,"यह ऐसी चीज नहीं है , जिसे लोग चाहते थे ।"
0.01095208360430825,"as the trial got underway , the aclu of nevada warned on its website : "" it would be fairly easy to turn these devices into full - fledged tracking devices . """,( और ख़िदमत के लिए ) नौजवान लड़के उनके आस पास चक्कर लगाया करेंगे वह ( हुस्न व जमाल में ) गोया एहतियात से रखे हुए मोती हैं और ये क़ुरान उन की ख़ाकसारी के बढ़ाता जाता है ( 109 ) ( सजदा ),"परीक्षण के आगे बढ़ने के साथ ही , नेवाडा के ए . सी . एल . यू . ने अपनी वेबसाइट पर चेतावनी दी थी : "" इन डिवाइस को पूर्ण ट्रैकिंग डिवाइस में परिवर्तित करना काफी हद आसान होगा । """
0.013897369362318638,"there is no need to build an enormous , unwieldy technological infrastructure that will inevitably be expanded to keep records of individuals ' everyday comings and goings .",और ये ( क़ुरान ) तो बस बिल्कुल ठीक है जो उन लोगों पर नाज़िल होती है जो मक्के में है बड़ी ( खैर व बरकत ) वाला और सारे जहॉन के लोगों का रहनुमा,"विशाल , अप्रबंधनीय प्रौद्योगिकी ढाँचा - संरचना विकसित करने की कोई आवश्यकता नहीं है , जिसे प्रत्येक व्यक्ति के रोजाना आने - जाने का रिकॉर्ड रखने के लिए अवश्यंभावी रूप से फैलाना पड़े ।"
0.010619146022734099,"nevada is among several states now scrambling to find affordable technology that would allow the state to keep track of how many miles a car is being driven , but not exactly where and at what time .",( ऐ रसूल ) तुम हर शख्स के ( पैदा करने ) से खूब वाक़िफ हैं और जो शुबहे ये लोग कर रहे हैं ( वह सब मिटिया मेट हो जाएगा ) और आख़िर तुम से इसकी बाज़पुर्स की जाएगी,"नेवाडा उन बहुत से राज्यों में से है , जो वहनीय प्रौद्योगिकी प्राप्त करने के लिए हरसंभव प्रयास कर रहा है , जिसकी सहायता से राज्य इस बात का विवरण प्राप्त कर सके कि कार कितने मील प्रतिदिन चल रही है , लेकिन यह नहीं कि वह कहां और किस समय चल रही है ।"
0.0220001159169121,"if you can do that , khan said , the public gets more comfortable .",यदि तुम उल्टे फिर गए तो क्या तुम बुद्धि से काम नहीं लेते ?,"खान ने कहा कि यदि आप ऐसा कर सकते हैं , तो लोग अधिक सहज महसूस कर सकते हैं ।"
0.015880117714047366,the hunt for that technology has led some state agencies to a small california startup called true mileage .,( और ख़िदमत के लिए ) नौजवान लड़के उनके आस पास चक्कर लगाया करेंगे वह ( हुस्न व जमाल में ) गोया एहतियात से रखे हुए मोती हैं,इस प्रौद्योगिकी की तलाश ने कुछ राज्य एजेन्सियों को ट्रू माइलेज नामक छोटे कैलीफोर्निया स्टार्ट - अप के पास पहुंचाया ।
0.0,the firm was not originally in the business of helping states tax drivers .,"और न मुहताज को खिलान पर एक - दूसरे को उभारते हो ,",यह फर्म मूल रूप से राज्य कर चालकों की सहायता करने के व्यवसाय में नहीं थी ।
0.01313675139298797,"it was seeking to break into an emerging market in auto insurance , in which drivers would pay based on their mileage .",ताकि वह उसे सचेत कर दे जो जीवन्त हो और फुँकार मारना है । -,"यह ऑटो बीमा के उभरते हुए बाजार में प्रवेश करने का प्रयास कर रही थी , जिसमें चालकों को अपनी माइलेज के आधार पर भुगतान करना था ।"
0.010363973003882183,"but the devices it is testing appeal to highway planners because they don ' t use gps and deliver a limited amount of information , uploaded periodically by modem .",और वह लोग जो ( हमसे ) अर्ज़ करते हैं कि आपस में खूरेज़ियाँ करते थे और वह किताबे खुदा को अपने मतलब की बातों के सिवा कुछ नहीं कर सकता,"लेकिन यह जिस डिवाइस का परीक्षण कर रही है , वह हाईवे योजनाकारों को अच्छी लगी , क्योंकि उसमें जी . पी . एस . का उपयोग नहीं होता तथा बहुत सीमित सूचना प्रदान करती है , जो निश्चित समय अन्तराल पर मॉडम द्वारा अपलोड होती है ।"
0.015332277009202122,""" people will be more willing to do this if you do not track their speed and you do not track their location , "" said ryan morrison , chief executive of true mileage .",और अगर तुम लोगों ने ऐसा न किया तो कि अगर तुम ( अपने दावे में ) सच्चे हो तो उनकी कोई कामयाबी करने वाले हो और ये लोग ( किसी तरह ) सताए न जाएगें,"ट्रू माइलेज के मुख्य अधिशासी रेयान मॉरिसन ने कहा , "" यदि आप लोगों की गति और उनके स्थान को ट्रैक नहीं करते तो वे इस तरीके को अपनाने में अधिक इच्छुक होंगे । """
0.03416211359799979,there have been some big mistakes in some of these state pilot programs .,ये लोग मुख़तलिफ़ शहरों में सरकश हो रहे थे,राज्य के इन प्रारंभिक कार्यक्रमों में कुछ बड़ी गलतियाँ हुई हैं ।
0.015880117714047366,there are a lot less expensive and less intrusive ways to do this .,( देखिये क्या होता है ) यही लोग अलबत्ता नेकियों में जल्दी करते हैं और भलाई की तरफ ( दूसरों से ) लपक के आगे बढ़ जाते हैं,ऐसा करने के लिए बहुत कम खर्चीले तथा कम हस्तक्षेप करने वाले तरीके भी हैं ।
0.0,"in oregon , planners are experimenting with giving drivers different choices .",और याक़ूत से जड़े हुए सोने के तारों से बने हुए,"ऑरेगॉन में , योजनाकार चालकों को भिन्न - भिन्न विकल्प देने का प्रयोग कर रहे हैं ।"
0.0,they can choose a device with or without gps .,कि अब उन्हें कोई तकलीफ़ न पहुँचाना,वे जी . पी . एस . युक्त या बिना जी . पी . एस . की डिवाइस चुन सकते हैं ।
0.01123099644603982,"or they can choose not to have a device at all , opting instead to pay a flat fee based on the average number of miles driven by all state residents .",( ऐ रसूल ) क्या तुम ये ख्याल करते हो कि असहाब कहफ व रक़ीम ( खोह ) और ( तख्ती वाले ) तुम लोग ( जब वाहम गल कर ) भागते हो,"या फिर से कोई भी डिवाइस न लेना चुन सकते हैं , बल्कि राज्य के निवासियों द्वारा तय किए जाने वाले औसत मीलों के आधार पर निर्धारित शुल्क देना चुन सकते हैं ।"
0.014763939041893884,"other places are hoping to sell the concept to a wary public by having the devices do more , not less .",ताकि ( ऐसा न हों ) कि ज़मीन तुम्हें लेकर झुक जाए ( और तुम्हारे क़दम न जमें ) और ( उसी ने ) नदियाँ और रास्ते ( बनाए ),अन्य स्थानों को आशा है कि डिवाइस में कम की बजाय और अधिक सुविधा प्रदान करके चिंतित नागरिकों को यह अवधारण बेची जा सकती है ।
0.0010798045247480917,"in new york city , transportation officials are seeking to develop a taxing device that would also be equipped to pay parking meter fees , provide "" pay - as - you - drive "" insurance , and create a pool of real - time speed data from other drivers that motorists could use to avoid traffic .",ख़ूब ( नफ्स का ) पामाल करना और बहुत ठिकाने से ज़िक्र का वक्त है,"न्यू यॉर्क शहर में , परिवहन अधिकारी ऐसी टैक्सिंग डिवाइस विकसित करने का प्रयास कर रहे हैं , जिसमें पार्किंग मीटर शुल्क का भुगतान करने की सुविधा भी होगी , "" अपने ड्राइव के अनुसार भुगतान "" बीमा प्रदान करेगी , तथा अन्य चालकों से वास्तविक समय का गति डेटा का संग्रह निर्मित करेगी जिसका उपयोग मोटर - चालक ट्रैफिक से बचने के लिए कर सकेंगे ।"
0.013012817232777956,""" motorists would be attracted to participate because of the value of the benefits it offers to them , "" says a city planning document .",और ये कि उनकी नाफरमानियों की वज़ह से ख़ाली वीरान पड़े हैं कि उन लोगों में ( ख़ुदा की ) लानत,"शहर नियोजन दस्तावेज में उल्लेख किया गया है , "" मोटर - चालक इससे प्राप्त होने वाले लाभों के कारण इसमें सहभागिता के लिए आकर्षित होंगे । """
0.020601877545217747,"some transportation planners , though , wonder if all the talk about paying by the mile is just a giant distraction .",और अगर चे ये लोग जो कुछ कर चुके हैं ( इनके ) आमाल नामों में ( दर्ज ) है,"यद्यपि , कुछ परिवहन योजनाकारों को आश्चर्य होता है कि शायद मील के अनुसार भुगतान पर सारी चर्चा बड़ा विकर्षण है ।"
0.008733042428534791,"at the metropolitan transportation commission in the san francisco bay area , officials say congress could very simply deal with the bankrupt highway trust fund by raising gas taxes .",और शीशे भी ( काँच के नहीं ) चाँदी के जो ठीक अन्दाज़े के मुताबिक बनाए गए हैं उन पर सोने के पथरीले हराम डाल दिए जाते हैं और तुम ( मियां बीबी शैतान ) सब के सब बेहशत से नीचे उतरो,सैन फ्रैन्सिस्को खाड़ी क्षेत्र में मेट्रोपॉलिटन परिवहन आयोग ने कहा है कि कांग्रेस गैस टैक्स में वृद्धि करके दिवालिया हाईवे ट्रस्ट फ़ंड की समस्या से बहुत आसानी से निपट सकती है ।
0.021203425120532828,"an extra one - time or annual levy could be imposed on drivers of hybrids and others whose vehicles don ' t use much gas , so they pay their fair share .",( ऐ रसूल ) एक सख्त चिंघाड़ के बराबर हो सकता है या उन लोगों में ( शामिल ) हो जाता जो ईमान लाएगें ही नहीं,"हाइब्रिड अथवा अन्य कारों के चालकों पर अतिरिक्त एक - समय का अथवा वार्षिक शुल्क भी लगाया जा सकता है , जिनके वाहन बहुत अधिक गैस का उपयोग नहीं करते हैं ताकि वे अपने उचित हिस्से का भुगतान करें ।"
0.015594807653828379,""" there is no need for radical surgery when all you need to do is take an aspirin , "" said randy rentschler , the commission ' s director of legislation and public affairs .",और हाल यह है कि जब तुम लोगों को ( अल्लाह का ) साझी ठहराकर चाहे तो ( कुछ परवाह नहीं ) और यह कि किसी तरह अल्लाह का मिलने है और प्रकोप का साधन हो जाए,"आयोग के विधान और सार्वजनिक मामलों के निदेशक , रैन्डी रेंटशेलर ने कहा , "" जब एस्पिरिन से काम हो सकता है तो उसके लिए आमूलचूल सर्जरी की क्या जरूरत है । """
0.02160152434999439,"if we do this , hundreds of millions of drivers will be concerned about their privacy and a host of other things .",( अगर ऐसा है तो ) फिर अगर हम इस बात को न माने तो यायद तुम मारे अफसोस के उनके पीछे अपनी जान दे डालोगे,यदि हम ऐसा करते हैं तो करोड़ों कार चालक अपनी गोपनीयता तथा अन्य बहुत सी चीजों के लिए चिंतित होंगे ।
0.0379680177759557,according to the police his death was due to drowning .,और मौत की बेहोशी ले आई अविश्व नीय चीज़ !,"पुलिस के अनुसार , उसकी मौत डूबने से हुई है ।"
0.015789941218202264,"however , the police have taken the friend of the deceased into custody for hiding the deceased ' s luggage at his house .",तो क्या उन लोगों ने ( हमारी ) बात ( कुरान ) पर ग़ौर नहीं किया,"अलबत्ता , उसके दोस्त को पुलिस ने दिवंगत के सामान को अपने पास छिपाने के आरोप में हिरासत में ले लिया है ।"
