bleu,x,y,z
0.05061867434834411,इससे पहले केकेआर के गेंदबाज शिवम मावी ने चार ओवर में 58 रन दिए।,This is KKR ' s bowlers to get 23 runs in the middle of the bowlers .,"Earlier, KKR bowler Shivam Mawi scored 58 runs in four overs."
0.04873498938813619,लेकिन मावी ने मुनरो को आउट करने के बाद उन्हें कुछ कहा था।,It said that after being dismissed after McCullum,But Mavi had told him something after Munro's exit.
0.05061867434834411,इसी वजह से आइपीएल ने इन्हें कोड ऑफ कंडक्ट के उल्लंघन का दोषी पाया।,"The secret to open the IPL matches , the thrill of the IPL has done something like","For this reason, IPL has found them guilty of violation of Code of Conduct."
0.02286956778061901,फिलहाल इन खिलाड़ियों पर किसी तरह का जुर्माना या बैन नहीं लगाया गया है।,"The secret to be held on the middle ground , which is still the clouds of doubt","At present, no penalty or ban has been imposed on these players."
0.04932351569489709,मगर आइपीएल ऐसे खिलाड़ियों के व्यवहार पर नजर रखेगी।,It is angry for players in the middle of the IPL,But IPL will monitor the behavior of such players.
0.04767707020457096,अपशब्द का इस्तेमाल करने के लिए शिवम और आवेश को लगी फटकार,The English blow to the Duckworth - Lewis rules,Shivam and Chorus to use abusive language
0.0,यह भी पढ़ें,Not still ?,Also read
0.11598118436136108,क्रिकेट की खबरों के लिए यहां क्लिक करें,Perisision for Yorkshire,Click here for cricket news
0.08170609724417771,अन्य खेलों की खबरों के लिए यहां क्लिक करें,Markandey news for the umpire ;,Click here for news of other sports
0.0,"नई दिल्ली, [जागरण स्पेशल]।",The umpires have changed the problem of Delhi,"New Delhi, [Jagaran Special]."
0.0,आइपीएल में,The thrill in the IPL,In ipl
0.09743644381326393,गुरुवार को सनराइजर्स हैदराबाद ने दिल्ली डेयरडेविल्स 9 विकेट से मात देकर दिल्ली को प्लेऑफ की दौड़ से बाहर करते हुए अपनी जगह अंतिम चार में पक्की कर ली।,"The trio of Sunrisers Hyderabad beat Delhi Daredevils by nine wickets , see pictures","On Sunrisers Hyderabad on Thursday, Delhi Daredevils defeated Delhi by nine wickets and outplayed Delhi in the final of the playoffs."
0.04494692064220572,"भले ही हैदराबाद की टीम ने मैच जीता हो, लेकिन दिल तो दिल्ली की टीम के दिलेर बल्लेबाज़ रिषभ पंत ने जीता।",Video is Hyderabad ' s team won by winning the match ;,"Even if the Hyderabad team won the match, but Dil Biswas Rishabh Pant, who won the Delhi team, won."
0.1090009697802911,पंत एक योद्धा की तरह खेले और उन्होंने इस सीजन का तीसरा शतक जड़ते हुए ऑरेंज कैप भी अपने नाम कर ली।,"No return to Pant ' s form , he has made the third century for the third half - century of this season .",Pant played like a warrior and he made his name in the Orange Cap in the third century of this season.
0.02980907784652073,पंत ने इस पारी के साथ कई ऐसे रिकॉर्ड भी बना दिए जो आजतक आइपीएल के इतिहास में नहीं बने थे।,"No return to the umpires played Pant , it also made the record of IPL history",Pant made many such records with this innings which were not made in the history of the present day IPL.
0.0,चलिए आपको बताते हैं उन रिकॉर्ड्स के बारे में-,TMcLaughne century is angry in the next eleven against Australia,Let's tell you about those records-
0.14058533129758727,पंत ने तोड़ा गेल का रिकॉर्ड,Pant breaks records of Gayle,Pant records broken Gayle
0.22416933501922293,रिषभ पंत ने 63 गेंदों में नाबाद 128 रन की पारी खेली।,Rishabh Pant played an exciting innings of 94 runs in 34 balls,Rishabh Pant played an unbeaten 128 in 63 balls.
0.06299392144493404,इस धमाकेदार पारी के साथ ही दिल्ली के युुवा बल्लेबाज़ ने क्रिस गेल का भी एक रिकॉर्ड तोड़ डाला।,"The English batsman of the Delhi batsmen made Chris Gayle behind , ""","With this explosive turn, Delhi's Yuva batsman also broke a record of Chris Gayle ."
0.04120278493991909,हैदराबाद के खिलाफ खेली गई इस इनिंग के साथ ही पंत सनराइजर्स हैदराबाद के खिलाफ एक पारी में सबसे ज़्यादा निजी स्कोर बनाने वाले खिलाड़ी बन गए हैं।,"Despite the issue against Hyderabad , Shikhar Dhawan , who played against Hyderabad , is now in the form of playing against Sunrisers Hyderabad .","With this innings played against Hyderabad, Pant Sunrar has become the player of the highest individual score in an innings against Hyderabad."
0.17542198478193427,पंत से पहले ये रिकॉर्ड क्रिस गेल के नाम था।,No return to injured Chris Gayle in the name of Lungi,This record was the name of Chris Gayle before Pant.
0.1788039932879928,"गेल ने इसी साल मोहाली के मैदान पर हैदराबाद के खिलाफ नाबाद 104 रन बनाते हुए मौजूदा आइपीएल का पहला शतक जड़ा था, लेकिन दिल्ली में पंत ने धमाकेदार पारी खेलकर गेल के इस रिकॉर्ड को तोड़ दिया।","Gale has left the first century of the current IPL against Hyderabad on Sunday , but Delhi had made a lot of pain to see this record .","Gayle had scored an unbeaten 104 against Hyderabad on the Mohali ground this year, with the first century of the current IPL, but in Delhi, Pant broke the record of Gayle by playing a blistering innings."
0.10988536550999947,"शतक के बावजूद रिषभ पंत के नाम दर्ज हुआ एक ऐसा रिकॉर्ड, नहीं बनाना चाहेगा कोई खिलाड़ी","Despite the yoke open , the record of Rishabh Pant , not being happy , ""","Despite the century, no player wanting to make such a record recorded in the name of Rishabh Pant"
0.0,यह भी पढ़ें,Not still ?,Also read
0.3155984539112945,IPL में पंत ने पहली बार किया ऐसा,India has done the first time in IPL .,Pant did the first time in the IPL
0.03627081731318636,रिषभ पंत ने अपने घरेलू मैदान फिरोजशाह कोटला पर अपने आइपीएल करियर का पहला शतक जड़ा उन्होंने 56 गेंदों में अपना पहला सैंकड़ा पूरा किया।,The English blow to Rishabh Pant put their IPL on its home ground against Australia,"Rishabh Pant made his first century of his IPL career on his home ground, Ferozeshah Kotla, he completed his first century in 56 balls."
0.14991106946711685,इसी के साथ उन्होंने आइपीएल का अपना सर्वाधिक स्कोर भी बना दिया।,The umpires have also made his difference of the IPL .,"With this, he also made his IPL highest score."
0.033864985683445356,इससे पहले पंत का सर्वश्रेष्ठ स्कोर 97 रन का था।,This was injured by Rabada in the initial - scoring match .,"Earlier, Pant's best score was 97 runs."
0.044568827606990644,ये स्कोर उन्होंने पिछले साल गुजरात लायंस बनाया था।,This batsmen made the biggest score on the last occasion .,These scores he made Gujarat Lions last year.
0.026048484532717207,"सुरेश रैना का कैच छोड़ने वाले रिषभ पंत ने बनाया ऐसा रिकॉर्ड, IPL में नहीं बना था कभी",Rishabh Pant caught the catch of the IPL ;,"Rishabh Pant, who quit out Suresh Raina, did not make such a record, never in IPL"
0.0,यह भी पढ़ें,Not still ?,Also read
0.06754312828675708,इस मामले में पंत निकले सबसे आगे,"In this list , Pant has gone the most sixes in this tournament .","In this case, Pant emerged the most."
0.22416933501922293,रिषभ पंत ने 63 गेंदों में नाबाद 128 रन की पारी खेली।,Rishabh Pant played an exciting innings of 94 runs in 34 balls,Rishabh Pant played an unbeaten 128 in 63 balls.
0.054129891865452646,इस पारी के दौरान उनके बल्ले से 15 चौके और 7 छक्के भी निकले।,"In this innings , his bat opener and seven half - centuries and seven sixes .","During this innings, he scored 15 boundaries and seven sixes."
0.1086499153991716,इस पारी को खेलने के साथ ही पंत ने एक ऐसा कमाल कर दिया जो आइपीएल में आजतक कोई भी भारतीय खिलाड़ी नहीं कर सका था।,"After this innings , Pant has done such a thing that no Indian player can not be able to play any time in the IPL .","Apart from playing this innings, Pant has done a great job which no Indian player could have done so far in the IPL."
0.07158561577277534,पंत आइपीएल इतिहास में एक पारी में सर्वाधिक स्कोर बनाने वाले भारतीय भी बन गए।,Lungi who have made a low score in IPL history in IPL history in IPL history .,Pant became the Indian who made the highest score in an innings in IPL history.
0.03747776736677922,पंत से पहले ये रिकॉर्ड मुरली विजय के नाम था।,Great return to Pant in front of Lungi Pant is angry,This record before Pant was named after Murali Vijay .
0.16188613565728213,विजय ने 2010 में राजस्थान रॉयल्स के खिलाफ 127 रन की पारी खेली थी।,Third batsmen played a major innings of Rajasthan Royals against Rajasthan Royals in the 2013 .,Vijay played in 127 against Rajasthan Royals in 2010.
0.0,IPL की खबरों के लिए यहां क्लिक करें,Tsman wants to make the sun fall,Click here for IPL news
0.06274655310994741,आइपीएल का पूरा शेड्यूल देखने के लिए यहां क्लिक करें,The English blow to the introduction of the IPL,Click here to view full schedule of IPL
0.21364350319811704,पंत ने बनाया ये भी रिकॉर्ड,Pant made this information behind,Pant made these records
0.11598118436136108,क्रिकेट की खबरों के लिए यहां क्लिक करें,Perisision for Yorkshire,Click here for cricket news
0.08170609724417771,अन्य खेलों की खबरों के लिए यहां क्लिक करें,Markandey news for the umpire ;,Click here for news of other sports
0.15973577606156814,"नई दिल्ली, जेएनएन।","Number o , JNN","New Delhi, JNN"
0.2321746040303191,T 20 क्रिकेट का सबसे बड़ा मेला यानी इंडियन प्रीमियर लीग आज से शुरू हो रहा है।,The secret for the Indian Premier League,T-20 Cricket's biggest fair is the Indian Premier League starting today.
0.07347053125977877,आइपीएल तो हर साल होता है लेकिन इस बार मामला कुछ अलग है।,The umpires have been done in the IPL so far this time .,"IPL happens every year, but this time the case is different."
0.05034460682273034,राजस्थान रॉयल्स और चेन्नई सुपरकिंग्स (सीएसके) जैसी टीमें स्पॉट फिक्सिंग के विवादों को पीछे छोड़ते हुए दो साल बाद इस लीग में फिर से वापस आ गई हैं।,The pair of Rajasthan Royals and Chennai Super Kings ( CSK ) and Chennai Super Kings ( CSK ) and Chennai Super Kings ( CSK ) and Chennai Super Kings ( CSK ) and Chennai Super Kings ( CSK ) and Chennai Super Kings ( CSK ) .,"Teams such as Rajasthan Royals and Chennai Superkings (CSK) have been back in the league two years later, leaving behind controversy of spot-fixing."
0.07433761660133446,फटाफट क्रिकेट के इस महाकुंभ में आठ टीमें आमने-सामने होंगी।,The umpires play in front of eight teams,The eight teams will be face-to-face in this grand ceremony of fast food.
0.12223075560872526,आठ टीमों में से सात के कप्तान भारतीय हैं।,The loss of eight wins in eight matches,The seven captains of eight teams are Indian.
0.05522397783539471,मुंबई के वानखेड़े स्टेडियम से इसका आगाज होगा।,Number losing at Mumbai Wankhede Stadium for Mumbai,It will be launched from Mumbai's Wankhede Stadium.
0.5789300674674098,जब मेजबान मुंबई इंडियंस और चेन्नई सुपरकिंग्स का मुकाबला होगा।,When the champion of Mumbai Indians and Chennai Super Kings,When the host of Mumbai Indians and Chennai Super Kings will compete.
0.05653041175801491,इस मैच से पहले चेन्नई सुपरकिंग्स ने एक अनोखे ढंग से इस मुकाबले की तैयारी की।,"Prior to this match , Chennai Super Kings have done a lot of fun in this match .","Before this match, Chennai Superkings made preparations for this match in a unique way."
0.028265205879007455,टीम के खिलाड़ी मैदानी क्रिकेट से अलग 'बुक क्रिकेट' खेलते नजर आए।,The umpires of the team is more than the lack of the players of the team . ',The team's players appear to play 'book cricket' apart from the field cricket.
0.03314288201886802,इस दौरान खिलाड़ी पूरी मस्ती के मूड में दिखे।,This spoke in front of Yuvraj Singh,"During this time, the player will appear in the mood of complete fun."
0.13292417883329388,चेन्नई सुपरकिंग्स टीम ने अपने ऑफिशियल ट्विटर अकाउंट पर एक वीडियो ट्वीट किया है।,The umpires have made a video on his home ground on their home .,The Chennai Superkings team has tweeted a video on their official Twitter account.
0.03747776736677922,जिसमें खिलाड़ी बुक क्रिकेट खेलते हुए नजर अा रहें हैं।,"In the middle order , the direction of cricket has changed",The players in which the players are seen playing cricket.
0.2948993986902436,"धौनी ने तो मान ही ली थी चेन्नई की हार, चैंपियन ब्रावो ने ऐसे छीन ली मुंबई के मुंह से जीत","Dhoni had conceded Chennai ' s defeat , Champion Bravo snatched away from Mumbai ' s mouth","Dhoni had conceded Chennai's defeat, Champion Bravo snatched away from Mumbai's mouth"
0.0,यह भी पढ़ें,Not still ?,Also read
0.029911728697412918,"इस खेल में एक किताब के अंदर नंबर लिखे होते हैं और जिस खिलाड़ी के हाथ में यह किताब पकड़ाई जाती है, उसे इस किताब को बिना देखे खोलना होता है।",The secret to open the goal in the middle of the middle .,"In this game, the numbers are written in a book and the player holding the book in his hand has to open it without seeing it."
0.07535838128770536,इस खेल में CSK टीम के खिलाड़ी खूब मस्ती करते हुए नजर अा रहे हैं।,The secret to get the players in the team are the game in the middle of the middle .,In this game the players of the CSK team are very pleased to be seen.
0.48442732379638637,VIDEO: CSK को जीत दिलाने के बाद ड्रेसिंग रूम में जमकर नाचे ब्रावो,"VIDEO : After winning the CSK , Nasha Bravo in the dressing room","VIDEO: After winning the CSK, Nasha Bravo in the dressing room"
0.0,यह भी पढ़ें,Not still ?,Also read
0.06916271812933181,आसान नहीं होगी CSK की राह,Could not out of the audience,The path of CSK will not be easy
0.03515208856700363,चेन्नई सुपरकिंग्स की टीम आइपीएल में दो साल बाद वापसी कर रही है।,Chennai Super Kings all - rounder IPL champion,The team of Chennai Superkings is returning to the IPL two years later.
0.4418463817237387,ऐसे में चेन्नई की टीम को सीजन के पहले ही मैच में डिफेंडिंग चैंपियन मुंबई इंडियंस का सामना करना है।,"In such a situation , the Chennai team has already reached the record of Mumbai Indians in the first match of the season .","In such a situation, the Chennai team has to face defending champions Mumbai Indians in the first match of the season."
0.1892240568795935,सीएसके की येलो आर्मी के लिए मुंबई के खिलाफ पहला मुकाबला आसान नहीं होगा।,The duo of the Mumbai batsmen could not play in the first match against CSK,"For the CSK's Yellow Army, the first match against Mumbai will not be easy."
0.24446151121745052,धौनी और रैना की जोड़ी,Dhoni and Raina ' s master SIX,Dhoni and Raina pair
0.08905296375949616,दूसरी ओर चेन्नई की टीम में कप्तान धौनी के साथ साथ बायें हाथ के धुरंधर बल्लेबाज सुरेश रैना और करिश्माई ऑलराउंडर जडेजा की वापसी ने टीम को मजबूत किया है।,"On the other hand , the Chennai team has done with the captain : Dhoni , with the morale of the team , Suresh Raina and Shardul Thakur ' s return to the team","On the other hand, along with captain Dhoni, the left-hander batsman Suresh Raina and the return of the charismatic all-rounder Jadeja have strengthened the team."
0.28175950490399515,वेस्टइंडीज के ड्वेन ब्रावो इस टीम के सबसे बड़े मारक अस्त्र हैं।,The secret of the West Indies is the biggest reason for this team of this team .,Dwayne Bravo of the West Indies is the team's largest firearm.
0.166352496246992,सीएसके में इस बार हरभजन सिंह शामिल हैं जो इससे पहले 10 साल तक मुंबई की टीम में रहे हैं।,"This time , who won the hearts of CSK , is in Mumbai of for 10 years before this year .","This time CSK has been included in the CSK, who has been in Mumbai for 10 years before this."
0.11902001907030836,"टीम के पास मुरली विजय, केदार जाधव, ड्वेन ब्रावो, फाफ डु प्लेसिस, सैम बिलिंग्स और शेन वॉटसन जैसे अनुभवी खिलाड़ी हैं।","The duo team , Kedar Jadhav , Kedar Jadhav , Faf du Plessis , Sam Plessis , Sam Billings and Shane Watson are doing it .","The team has experienced players such as Murali Vijay, Kedar Jadhav, Dwayne Bravo, Faf du Plessis, Sam Billings and Shane Watson."
0.06567274736060397,धौनी की पीली जर्सी पर टिकी आंखें,Was surprised by Dhoni ' s joke,Eyes on the yellow jersey of Dhoni
0.10825978373090527,धौनी को पीली जर्सी में मैदान पर उतरते हुए देखने के लिए प्रशंसक बेताब हैं।,The secret to open the field on the field is to win : Dhoni has increased,The fans are desperate to see Dhoni get down on the field in Yellow Jersey.
0.02028802809405136,इसकी बानगी चेपक स्टेडियम पर अभ्यास के दौरान देखने को मिली थी जब बड़ी संख्या में दर्शक उन्हें देखने के लिए उमड़े थे।,The secret to get on the stadium on Wednesday .,It was noticed during the practice at Chepak Stadium when large number of viewers were waiting to see them.
0.09652434877402241,ये रहा आइपीएल का पूरा शेड्यूल,These players get full of IPL,This is the full IPL schedule
0.11598118436136108,क्रिकेट की खबरों के लिए यहां क्लिक करें,Perisision for Yorkshire,Click here for cricket news
0.08170609724417771,अन्य खेलों की खबरों के लिए यहां क्लिक करें,Markandey news for the umpire ;,Click here for news of other sports
0.06567274736060397,"नई दिल्ली, आइएएनएस।",The umpires are on the New Delhi,"New Delhi, IANS"
0.054361053692763624,दिल्ली डेयरडेविल्स के विकेटकीपर बल्लेबाज रिषभ पंत ने कहा है कि उनके लिए ऑरेंज कैप से ज्यादा टीम की जीत अहम है।,"Clouds of crisis in Delhi Daredevils , Rishabh Pant said that",Delhi Daredevils wicket-keeper batsman Rishabh Pant has said that the victory of the team is more important than his orange cap.
0.12882069180849398,पंत ने यहां फिरोजशाह कोटला मैदान में बुधवार को राजस्थान रॉयल्स के खिलाफ 29 गेंदों पर सात चौकों और पांच छक्कों वाली 69 रन की आक्रामक पारी खेली।,Pant has played a brilliant innings of 34 runs in 30 balls against Rajasthan Royals and gave the highest run scorer .,"Pant played an aggressive innings of 69 runs in 29 balls against Rajasthan Royals in the Ferozeshah Kotla ground on Wednesday, with seven fours and five sixes."
0.04869426103311578,पंत के अब नौ मैचों में 375 रन हो गए हैं और बुधवार के मैच के बाद ऑरेंज कैप उनके पास आ गई थी।,"According to Pant ' s century , the record in the match has increased","Pant has now scored 375 runs in nine matches and after the match on Wednesday, Orange Cap came to him."
0.10552670315936319,दिल्ली ने वर्षा बाधित इस मैच को चार रनों से जीता।,"Delhi beat Bengal by four runs , see pictures",Delhi won the rain-affected match by four runs.
0.06754312828675708,इस जीत से दिल्ली ने लीग में अपनी उम्मीदों को जिंदा रखा है।,"The secret to open this win , Delhi has won the playoffs playoffs .","With this win, Delhi has kept its hopes alive in the league."
0.06837203339116285,दिल्ली के नौ मैचों में छह अंक हो गए।,The umpires of Delhi has been done in the numerical position of Delhi,Delhi has scored nine points in nine matches.
0.02335015544109811,पंत ने मैच के बाद कहा कि यह (ऑरेंज कैप) शानदार है लेकिन मैं अपनी टीम की जीत से ज्यादा खुश हूं।,"No return to Pant , it has done something like this ( 00 ) of his team ' s victory .","After the match, Pant said that this (orange cap) is fantastic but I am more than happy with the victory of my team."
0.04513617516969123,यदि कोई मुझसे यह लेता है तो कोई बात नहीं।,If you have done something like this .,"If someone takes this from me, then there is no problem."
0.041961149062965476,आपको सिर्फ अपनी टीम के लिए प्रदर्शन करना है।,Let me tell you for team for his team .,You just have to perform for your team.
0.09053716289420634,"उन्होंने कहा कि हमें पता है कि यदि हम हारते हैं तो आइपीएल के 11वें संस्करण से बाहर हो जाएंगे, इसलिए सभी मैच को लेकर हम सकारात्मक हैं।","In the end , he said that if we are out of the IPL .","He said that we know that if we lose, I will be out of the 11th edition of IPL, so we are positive about all the matches."
0.06567274736060397,यह जीत हमारे लिए काफी महत्वपूर्ण है।,This win is the hero of the win,This victory is very important to us.
0.521873921269267,"बारिश के बाद कुछ ऐसे बरसे ऋषभ पंत, विराट कोहली समेत कई दिग्गजों को छोड़ दिया पीछे","After the rain , many such rains left many veterans including Rishabh Pant , Virat Kohli","After the rain, many such rains left many veterans including Rishabh Pant, Virat Kohli"
0.0,यह भी पढ़ें,Not still ?,Also read
0.04767707020457096,तेंदुलकर की तरह ही पृथ्वी की तकनीक : मार्क वॉ,The English blow to the Duckworth - Lewis rules,Technique of the same way as Tendulkar: Mark Waugh
0.09880782578056979,ऑस्ट्रेलिया के पूर्व क्रिकेटर मार्क वॉ ने दिल्ली डेयरडेविल्स के युवा खिलाड़ी पृथ्वी शॉ की प्रशंसा की है।,The umpires have asked the Delhi Daredevils player Prithvi Shaw of Delhi Daredevils in front of young players,Former Australian cricketer Mark Waugh praised the young player of Delhi Daredevils Prithvi Shaw.
0.03197383344450448,स्टार स्पोर्ट्स के सिलेक्ट डगआउट शो में विशेषज्ञ के तौर पर शामिल हुए वॉ ने कहा कि पृथ्वी की तकनीक महान क्रिकेटर सचिन तेंदुलकर की तरह है।,"The secret to be held in the middle of the finger , due to which due to which due to which due to the stage .","Waugh, an expert on Star Sports's Select Doubout shows, said that the technique of the earth is like great cricketer Sachin Tendulkar."
0.03956623635711306,"पृथ्वी की बल्लेबाजी तकनीक की तुलना सचिन से करते हुए वॉ ने कहा, आपकी नजर में सबसे पहले जो चीज आएगी, वह है उनकी तकनीक।","Earth ' s bat did not go in the middle of the middle ground , he has now become it to the right .","Comparing the batting technique of the earth to Sachin, Waugh said, ""Whatever comes first in your eyes, that is his technique."
0.04850758305143531,"यह सचिन से काफी मिलती-जुलती है, उनकी पकड़ और उनका तरीका वह क्रीज पर काफी शांत रहते हैं और विकेट के आस-पास ही अपने सारे शॉट खेलते हैं।","It is a great thing for me , their partner and he is on the side of the wicket ;","It is very similar to Sachin, his grip and his way, he keeps quiet on the crease and plays all his shots around the wicket."
0.0,IPL की खबरों के लिए यहां क्लिक करें,Tsman wants to make the sun fall,Click here for IPL news
0.20105373454060027,"दिल्ली और बेंगलोर के बीच मैच के दौरान विराट बल्ला लेकर पंत के सामने आ गए, देखें वीडियो","Clouds of crisis in the match between Delhi and Bangalore , did not take part of the match","During the match between Delhi and Bangalore, Virat came out to meet Pant, watch video"
0.0,यह भी पढ़ें,Not still ?,Also read
0.06734850273596513,वॉ ने कहा कि किसी भी गेंदबाज की गेंद पर शॉट खेलने के लिए उनका आधार काफी अच्छा है।,The umpires have said that for the bowlers are also easy of the ball .,Waugh said that his base is good enough for any bowler to play the ball on the ball.
0.04266331692956902,उनकी खेलने की तकनीक सचिन से बहुत मिलती है।,The secret for his outstanding performance is the reason,His technique of play is very much received by Sachin.
0.0974812453975988,पृथ्वी ने आइपीएल में इस साल 23 अप्रैल को किंग्स इलेवन पंजाब के खिलाफ खेले गए मैच से पदार्पण किया था।,"Duckworth - Lewis rules , Kings XI Punjab defeated Kings XI Punjab in the match played against Kings XI Punjab",Earth made its debut in the IPL against the Kings XI Punjab match on 23 April this year.
0.3646285861936467,उन्होंने इस मैच में 10 गेंदों में 22 रन बनाए थे।,They have scored 22 runs in 10 innings in this match .,He scored 22 runs in 10 balls in this match.
0.026279617104084448,भुवी के बिना भी शानदार गेंदबाजी कर रहे सनराइजर्स : पठान,"Gabbar ' s only bowling attack , Sunrisers Hyderabad will be able to overcome weaknesses",Sunrisers bowl without Bhuvis: Pathan
0.0900911347430732,टीम इंडिया से बाहर चल रहे भारतीय तेज गेंदबाज इरफान पठान ने सनराइजर्स हैदराबाद की गेंदबाजी की तारीफ की है।,The Indian bowler has been out of the Indian fast fast bowlers of Sunrisers Hyderabad the bowling of the Sunrisers Hyderabad bowling .,"Irfan Pathan, who is out of Team India, has praised the bowling of Sunrisers Hyderabad."
0.05439330544349821,उन्होंने कहा कि भुवनेश्वर कुमार जैसे बड़े गेंदबाज के बिना भी सनराइजर्स अच्छी गेंदबाजी कर रहे हैं।,"In the middle order , he said that Bhuvneshwar Kumar , who bowled the opposition bowling .",He said that Sunrisers are bowling well without a big bowler like Bhuvneshwar Kumar.
0.05875148471810147,"भारतीय टीम में अगर कोई गेंदबाज जसप्रीत बुमराह के बराबर है, तो वह भुवनेश्वर कुमार हैं।","If the bowler is more than Jaspreet Bumrah , who is in the middle of the middle order","If any bowler in the Indian team is equal to Jaspreet Bumrah, then he is Bhuvaneshwar Kumar."
