bleu,x,y,z
0.3276463794734248,"Due to the glorious batting of Dimuth Karunaratne and Kaushal Mendis, India had to wait a bit to win.",सबीना पार्क की शानदार बल्लेबाजी करने की वजह से भारत को जीत का इंतजार करना पड़ा था ।,दिमुथ करुणारत्ने और कुशल मेंडिस की शानदार बल्लेबाजी की वजह से भारत को जीत के लिए थोड़ा इंतजार करना पड़ा।
0.016511053254160427,"Karunaratne is a left-handed batsman, who does not panic in running in a different manner than playing in a traditional way.","मोबाइल पर ताजा खबरें , फोटो , वीडियो व लाइव स्कोर देखने के लिए जाएं m . jagran . com पर","करुणारत्ने बायें हाथ के बल्लेबाज हैं, जो पारंपरिक तरीके से खेलने के अलावा अलग तरीके से रन बनाने से भी घबराते नहीं हैं।"
0.08832434625159097,There has been a lot of talk about Mendis after an innings of 176 runs against Australia last year.,ऑस्ट्रेलिया के खिलाफ अहमदाबाद के खिलाफ करो या मरो की पारी थी ।,पिछले साल ऑस्ट्रेलिया के खिलाफ 176 रनों की पारी के बाद मेंडिस के बारे में काफी बातें होने लगी हैं।
0.14320952289897707,The glow of their century against India is also no less in that sense.,भारत के खिलाफ उनकी शतक भी कम नहीं है ।,भारत के खिलाफ उनके शतक की चमक भी किसी मायने में कम नहीं है।
0.07347053125977877,During his turn we got to see some beautiful sweep shots.,अपने पिता के तौर पर हम कुछ खास पहलू देखने को मिला ।,उनकी पारी के दौरान हमें कुछ खूबसूरत स्वीप शॉट देखने को मिले।
0.07306186623318163,"Karunaratne is not afraid of aggressive game, but Mendis forced the bowlers to make a short ball with their shot.","अधिकारी आक्रामक खेल से आक्रामक खेल रहे हैं , लेकिन इसके लिए उन्हें अपनी शॉट बनाने में कोई दिक्कत नहीं हुई ।","करुणारत्ने भी आक्रामक खेल से नहीं डरते हैं, लेकिन मेंडिस ने अपने शॉट से गेंदबाजों को शॉर्ट गेंद करने पर मजबूर कर दिया।"
0.049900497019368314,With this he scored a lot of cuts and bridges.,इसके साथ ही उन्होंने काफी राहत की साझेदारी की ।,इससे उन्होंने कट और पुल से काफी रन बटोरे।
0.22303080489498636,"After Mendis's wicket, there was a good partnership between Karunaratne and Mathews, but it was not so great that there was concern in the Indian camp.","मनदीप सिंह के विकेट के बाद मयंक अग्रवाल और एंजेलो मैथ्यूज के बीच एक अच्छा स्कोर था , लेकिन ऐसा नहीं था कि भारतीय खेमे में चिंता करने में चिंता नहीं थी ।","मेंडिस के विकेट के बाद करुणारत्ने और मैथ्यूज के बीच एक अच्छी साझेदारी हुई, लेकिन यह इतनी बड़ी नहीं थी, जिससे भारतीय खेमे में चिंता होती।"
0.03396188219773831,"Jadeja, with his best bowling, finally came in the round the wicket and sent the pavilion to Karunaratne and took his wicket on a bouncy ball.",उनके सर्वश्रेष्ठ गेंदबाजी से जडेजा के साथ आर तो 300 ही विकेट लेने की कोशिश में आता है और अपने विकेट पर टिकने के चक्कर में अपना विकेट गंवाया ।,जडेजा ने अपनी बेहतरीन गेंदबाजी से आखिरकार राउंड द विकेट आते हुए करुणारत्ने को भी पवेलियन भेजा और उछालभरी गेंद पर उनका विकेट लिया।
0.06327343220583577,"If he had bowled the wicket against the left-handed batsmen beforehand, then India would have won the match quite early.","यदि वह विकेटों के खिलाफ अच्छी तरह से गेंदबाजी करते थे , तो भारत को मैच काफी जल्दी हो गया होगा ।",अगर बायें हाथ के बल्लेबाजों के खिलाफ वह पहले ही राउंड द विकेट गेंदबाजी करते तो भारत काफी पहले ही मैच जीत जाता।
0.1086499153991716,"Specifically, while bowling in Test cricket, you should be ready to separate and India takes a long time to do so.","पेस , टेस्ट क्रिकेट में जबकि गेंदबाजी को अलग करने का मौका देना चाहिए और भारत को लंबे समय तक खेलने का मौका मिलना चाहिए ।",खासतौर से टेस्ट क्रिकेट में गेंदबाजी करते वक्त आपको अलग करने के लिए तैयार रहना चाहिए और भारत ने ऐसा करने में काफी लंबा समय लिया।
0.7259795291154771,Once again it was a great team effort.,एक बार फिर यह एक बेहतरीन टीम थी ।,एक बार फिर यह एक बेहतरीन टीम प्रयास रहा।
0.08838042212680002,This team looks great while winning more and more.,यह टीम शानदार दिख रही है और और मानसिक तौर पर,यह टीम ज्यादा से ज्यादा जीत हासिल करते हुए बेहतरीन दिख रही है।
0.19468124777669177,The special thing is that it is winning against every situation and different opposition teams.,खास बात यह है कि हर हाल में हर हालात का प्रदर्शन है ।,खास बात यह है कि यह हर परिस्थिति और अलग-अलग विपक्षी टीमों के खिलाफ जीत दर्ज कर रही है।
1.0,Click here for cricket news,क्रिकेट की खबरों के लिए यहां क्लिक करें,क्रिकेट की खबरों के लिए यहां क्लिक करें
0.631196907822589,Click here for news of other sports,मौसम की अन्य खबरों के लिए यहां क्लिक करें,अन्य खेलों की खबरों के लिए यहां क्लिक करें
0.16233395773754944,(Column of Harsha Bhogale),( हर्षा भोगले का कॉलम ),(हर्षा भोगले का कॉलम)
0.3430292901736802,I think we are thinking more about the pitch and have forgotten our game in this process.,मुझे लगता है कि हम वहां की तुलना में पिच के बारे में सोच रहे हैं और अपने खेल का लुत्फ उठाता है ।,मुझे लगता है कि हम पिच के बारे में जरूरत से ज्यादा सोच रहे हैं और इस प्रक्रिया में अपने खेल को भूलते जा रहे हैं।
0.11633270842295028,"Of course, pitch is an important part of cricket, but not everything.","बेशक पिच क्रिकेट का बर्ताव होना अहम है , लेकिन यह सब नहीं जानता ।","बेशक, पिच क्रिकेट का अहम हिस्सा होती है, लेकिन सब कुछ नहीं।"
0.3050975216056289,It is the same for both teams.,दोनों टीमों के लिए ऐसा ही है ।,यह दोनों टीमों के लिए एक जैसी होती है।
0.04546308713404574,It is as if a person shares cards to all the participants in their hands in a card game.,ऐसा लग रहा है कि एक घंटे में एक ही मैच अपनी लय में लौटने को मिलने का दम रखते हैं ।,यह ऐसा ही है जैसे किसी ताश के खेल में एक व्यक्ति अपने हाथों से सभी प्रतिभागियों को कार्ड बांटता है।
0.08039313477786734,"Of course the hand of that person is important, but the player's ability and skill makes him the winner.","इसके जरिये ही यह संदेश जरूरी है , लेकिन खिलाड़ी की काबिलियत है और खिलाड़ी उन्हें विजेता बना देते हैं ।","बेशक उस व्यक्ति का हाथ अहम होता है, लेकिन खिलाड़ी की योग्यता और कौशल ही उसे विजेता बनाती है।"
0.1818483989940587,"We hope to see an excellent surface in Bangalore, because now it is also a responsibility.","बेंगलूर में शानदार स्पर्धा देखने को मिला , क्योंकि अब यह एक भी जिम्मेदारी भी है ।","उम्मीद है कि बेंगलुरु में हमें एक बेहतरीन सतह देखने को मिलेगी, क्योंकि अब यह एक जिम्मेदारी भी है।"
0.1718944641623461,And in the old quotes of this game it is said that good cricket is played on good pitches.,इस खेल की पुरानी कहावत कहा है कि अच्छे क्रिकेट पर अच्छे क्रिकेट खेला जा रहा है ।,और इस खेल की पुरानी कहावतों में कहा भी जाता है कि अच्छी पिचों पर अच्छा क्रिकेट खेला जाता है।
0.0910942766204469,"But if it challenges the players, then we have to see if we face it with immense skill and determination, as Steve Smith did.",लेकिन अगर यह खिलाड़ी खिलाडि़यों को कहेंगे तो हम यह देखना चाहते हैं कि हम इसकी भरपाई करने के साथ - साथ स्टीव स्मिथ ने हमें राहत का सामना किया ।,"लेकिन अगर यह खिलाडिय़ों को चुनौती देती है तो फिर हमें देखना होगा कि क्या हम अपार कौशल और संकल्प से इसका सामना करते हैं, जैसा कि स्टीव स्मिथ ने किया।"
0.09027235033938245,Or as Lokesh was seen doing Rahul,या फिर लोकेश राहुल देख रहे थे ।,या जैसा कि लोकेश राहुल करते हुए दिखाई दे रहे थे।
0.37709297891717664,If Team India has to return to the series then the top players will have to go.,यदि टीम इंडिया को सीरीज में वापसी करनी है तो वह शीर्ष खिलाड़ी को समझना होगा ।,टीम इंडिया को अगर सीरीज में वापसी करनी है तो शीर्ष खिलाडिय़ों को राह दिखानी होगी।
0.22723113592576366,"When you lose a fight like Pune, it makes your self-confidence deeply hurt.","जब आप पुणे की तरह कदम लेते हैं , तो उनका आत्मविश्वास बढ़ा रहता है ।",जब आप पुणे की तरह कोई मुकाबला हारते हैं तो इससे आपके आत्मविश्वास को गहरी चोट लगती है।
0.23256701928064122,"In such a way, players like Kohli or Ashwin are expected to show the path ahead and they have to do it.",ऐसे में कोहली जैसे खिलाड़ी नजर आ रहे हैं और उन्हें ऐसा करने की उम्मीद है और उन्हें ऐसा करना होगा ।,ऐसे में कोहली या अश्विन जैसे खिलाडिय़ों से आगे की राह दिखाने की उम्मीद की जाती है और उन्हें ऐसा करना ही होगा।
0.13539161487207824,"These are the players who should tell the rest of the team that look, we can still win the series and we will show you the way.","ये खिलाड़ी जो टीम के अलग - अलग खिलाड़ी हैं , जो टीम को सीरीज जिता सकते हैं और हम आपको सोच सकते हैं कि सीरीज और हमारे लिए क्या खेल पाएंगे ।","ये ऐसे खिलाड़ी हैं, जिन्हें बाकी टीम को बताना चाहिए कि देखो, हम अब भी सीरीज जीत सकते हैं और हम आपको रास्ता दिखाएंगे।"
0.3795104907493075,"Apart from this, the Indian team will also need to contribute more than the opening pair.",इसके अलावा भारतीय टीम को ओपनिंग से ज्यादा योगदान देना होगा ।,इसके अलावा भारतीय टीम को ओपनिंग जोड़ी से भी अधिक योगदान की जरूरत होगी।
0.11069541975369825,The score of 75 runs without any loss is a comforting thing for any team.,फिलिप प्लेसिस का स्कोर बिना किसी भी टीम का पलड़ा भारी है ।,बिना किसी नुकसान के 75 रन का स्कोर किसी भी टीम के लिए सुकून भरी बात होती है।
0.05660233915657915,It can not be compared to anything else.,इससे उबरने की बात नहीं हो सकती ।,इसकी तुलना किसी अन्य बात से नहीं की जा सकती।
0.03632928877985222,The opener's work is also that he laid the foundation on which to build a lofty building.,"सलामी बल्लेबाज भी बड़ा काम कर रहे हैं , इस बात को भी अंदाजा है कि वह गजब की पूरी कोशिश करने की इच्छा लगे ।",ओपनर का काम भी यही होता है कि वो ऐसी बुनियाद रखे जिस पर बुलंद इमारत खड़ी की जा सके।
0.14991106946711685,India is still looking for balance in this department.,भारत अभी भी इस विभाग में समस्या की जा रही है ।,भारत इस विभाग में अब भी संतुलन की तलाश में हैं।
0.19251614434393563,Actually the opening works to determine the direction of the whole innings.,2015 के शुरुआती आठ खिलाड़ी पूरे पारी की दिशा की दिशा तय करने लगते हैं ।,वास्तव में ओपनिंग पूरी पारी की दिशा तय करने का काम करती है।
0.10824346873122205,I am hoping to see some tough cricket in upcoming matches.,मैं आगामी मैचों में कुछ कठिन क्रिकेट देखने को मिली ।,मैं आगामी मुकाबलों में कुछ कड़ा क्रिकेट देखने की उम्मीद कर रहा हूं।
0.11584399741721524,I am also excited to see how any team responds in the next match if they get an unexpected edge in the series.,मैं इस बात को भी उत्साहित हूं कि वे अगले मैच में एक परफेक्ट बढ़त हासिल कर लें ।,मैं ये देखने के लिए भी उत्साहित हूं कि सीरीज में अप्रत्याशित बढ़त मिलने पर कोई टीम अगले मुकाबले में कैसी प्रतिक्रिया देती है।
0.10670721614580263,"At the same time, how does the attitude of a team stray from opposite goals?",वहीं यह सभी टीम का रवैया बदलने का दम रखते हैं ?,"वहीं, उम्मीदों के विपरीत लय से भटकी किसी टीम का रवैया कैसा रहता है।"
0.22637791583194042,I am also hoping that the pitch will not be offered as the main actor before the match starts.,मैं इस बात की भी उम्मीद थी कि पिच मैच शुरू होने से पहले ही उत्साहित नहीं करेगा ।,मैं ये भी उम्मीद कर रहा हूं कि मैच शुरू होने से पहले ही पिच को मुख्य अभिनेता के तौर पर पेश नहीं किया जाएगा।
1.0,Click here for cricket news,क्रिकेट की खबरों के लिए यहां क्लिक करें,क्रिकेट की खबरों के लिए यहां क्लिक करें
0.8408964152537145,Click here for sports news,मौसम की खबरों के लिए यहां क्लिक करें,खेल की खबरों के लिए यहां क्लिक करें
0.16233395773754944,(Ravi Shastri's column),( रवि शास्त्री का कॉलम ),(रवि शास्त्री का कॉलम)
0.53107253497887,India needs a better performance than the top five batsmen.,भारत को शीर्ष पांच बल्लेबाजों से अच्छे प्रदर्शन की जरूरत है ।,भारत को शीर्ष पांच बल्लेबाजों से ज्यादा बेहतर प्रदर्शन की जरूरत है।
0.09379601158083607,"However, considering the efforts of Virat Kohli, Cheteshwar Pujara and Murali Vijay, it seems a little inconsistent.","हालांकि विराट कोहली की ही परीक्षा खली , चेतेश्वर विजय , चेतेश्वर विजय और मुरली विजय की मददगार है ।","हालांकि विराट कोहली, चेतेश्वर पुजारा और मुरली विजय के प्रयासों को देखते हुए यह थोड़ा असंगत लगता है।"
0.15796444447897143,"But if you need Ravichandran Ashwin's batting every time, then the situation is a little worrisome.",लेकिन अगर आप हर समय आर अश्विन की बल्लेबाजी को समझना है तो स्थिति थोड़ी है ।,"लेकिन अगर आपको हर बार रविचंद्रन अश्विन की बल्लेबाजी की जरूरत पड़ती है, तो स्थिति थोड़ी चिंताजनक है।"
0.16153228406487222,"However, if a team runs more than 450 runs, then it can not be called bad.","हालांकि , अगर कोई टीम बाउंसर रन से ज्यादा रन बनाएंगे तो यह खराब नहीं हो सकता ।","हालांकि अगर कोई टीम 450 से ज्यादा रन बनाती है, तो उसे खराब नहीं कहा जा सकता।"
0.7012055133086459,"But in front of a belligerent team like England, the Indian team will have to do their best.",लेकिन एक जुझारू टीम के सामने भारतीय टीम को अपना सर्वश्रेष्ठ प्रदर्शन करना होगा ।,मगर इंग्लैंड जैसी जुझारू टीम के सामने भारतीय टीम को अपना सर्वश्रेष्ठ प्रदर्शन करना होगा।
0.0634177347084289,"Indian batsmen Lokesh Rahul and Ajinkya Rahane are unable to meet the expectations, so the burden on the other teammates is increasing.","भारतीय बल्लेबाजों ने राहुल और अजिंक्य रहाणे को मौका दिया जाता है , इसलिए दूसरे साथियों पर उम्मीदों पर खरा उतर रहे हैं ।","भारतीय बल्लेबाज लोकेश राहुल और अंजिक्य रहाणे उम्मीदों पर खरे नहीं उतर पा रहे हैं, इसलिए बाकी साथियों पर बोझ बढ़ रहा है।"
0.08804351806809392,Rahul should avoid teasing those balls which they suspect.,राहुल को सावधानी गेंदों पर उतरने से बचना चाहिए ।,"राहुल को उन गेंदों को छेड़ने से बचना चाहिए, जिस पर उन्हें शंका हो।"
0.1786940056814559,Rahane needs to play straight on the backfoot.,रहाणे को पार्ट टाइम खेलने की जरूरत है ।,रहाणे को बैकफुट पर सीधे बल्ले से खेलने की जरूरत है।
0.11868405219520975,England is all set to field with the plan.,इंग्लैंड के साथ मनदीप सिंह का साथ मैदान है ।,इंग्लैंड पूरी योजना के साथ मैदान में उतर रहा है।
0.08848966716768093,"Indian batsmen have to do good too, because the guests are not too scared of Indian spinners at all.","भारतीय बल्लेबाजों को भी अच्छा करने के लिए अच्छा प्रदर्शन करना होगा , क्योंकि सभी नंबर पर भारतीय स्पिनरों की परीक्षा भी कुछ नहीं है ।","भारतीय बल्लेबाजों को इसलिए भी अच्छा करना होगा, क्योंकि मेहमान टीम भारतीय स्पिनरों से बिल्कुल भी खौफजदा नहीं हैं।"
0.2658483576665877,"Yes, if there is too much turn on the pitch then the thing is different.","हां , अगर पिच पर बहुत टर्न होगी , तो बात अलग है ।","हां, अगर पिच पर बहुत ही ज्यादा टर्न हो तो बात अलग है।"
0.08036517486170723,"It is important to be careful against Ashwin, while Jadeja-Jayant is a good spinner but Cook and his team are not scared.","अश्विन के खिलाफ यह महत्वपूर्ण साबित होता है , जबकि जडेजा - जयंत ऑलराउंडर एक अच्छी स्पिनर है , जबकि जडेजा और उनकी टीम को बाहर नहीं रख पा रहे हैं ।","अश्विन के खिलाफ सर्तकता बरतनी जरूरी है, जबकि जडेजा-जयंत अछे स्पिनर हैं, लेकिन कुक और उनकी टीम घबराई हुई नहीं है।"
0.08225964699966554,Opener is consistent on the pitch and is confident in later batters.,तेज ओपनर पिच पर ध्यान खींच रहे हैं और उसके बल्लेबाजों में आत्मविश्वास है ।,ओपनर लगातार पिच पर टिककर बाद के बल्लेबाजों में भरोसा जता रहे हैं।
0.24107473040766186,Although Shami and Yadav are constantly threatening their balls.,हालांकि शमी और यादव अपनी गेंदों पर खरे उतर रहे हैं ।,हालांकि शमी और यादव लगातार अपनी गेंदों से खतरा पैदा कर रहे हैं।
0.34791594751284466,"India will be short of regular wicketkeeper support, but Parthiv Patel is an experienced player.","भारत का पलड़ा जरा सा विकेटकीपर , लेकिन पार्थिव पटेल एक अनुभवी खिलाड़ी हैं ।","भारत को नियमित विकेटकीपर साहा की कमी खलेगी, लेकिन पार्थिव पटेल एक अनुभवी खिलाड़ी हैं।"
0.06274655310994741,He can easily handle the responsibilities.,वह पूरी तरह से एकजुट हो सकते हैं ।,वह आसानी से जिम्मेदारियों को संभाल सकते हैं।
0.16451929399933107,Saha has become an important link between India's top and bottom order.,2016 - 14 में भारत के शीर्ष क्रम के बीच साहा का अहम पहलू है ।,साहा भारत के शीर्ष और निचले क्रम के बीच की अहम कड़ी बन चुके हैं।
0.13583191861789576,Patel should not break it because it is an important Test match for him and the team.,पटेल को इस बात पर आश्चर्य नहीं करना चाहिए क्योंकि उनके लिए यह महत्वपूर्ण टेस्ट मैच है ।,पटेल को इसे तोड़ना नहीं चाहिए क्योंकि उनके और टीम के लिए यह एक अहम टेस्ट मैच है।
0.3050975216056289,Usually Mohali pitch is quite good.,सबीना पार्क की पिच काफी अच्छी है ।,आमतौर पर मोहाली की पिच काफी अच्छी रहती है।
0.05847275578505035,Seam bowlers help in the morning and it will help in cold weather for five days.,ढाका में परिवर्तन करने वाले गेंदबाज तेज गेंदबाजों को आराम दिलाने में मदद मिलेगी ।,सुबह सीम गेंदबाजों को मदद मिलती है और ठंडे मौसम में पांचों दिन यह मदद मिलेगी।
0.10600313379512592,Spinners will have to wait to get help from the pitch.,सबीना पार्क में पिच से उबरने का इंतजार करना होगा ।,स्पिनरों को पिच से मदद मिलने के लिए इंतजार करना होगा।
0.06054630691682828,Both teams have to work hard to get 20 wickets.,दोनों टीमों को अभी तक सतर्क रहना होगा ।,दोनों ही टीमों को 20 विकेट हासिल करने के लिए कड़ी मेहनत करनी होगी।
0.11044795567078944,England is currently the injured lion.,इंग्लैंड इस मामले में गुजर रहा है ।,इंग्लैंड इस समय घायल शेर है।
